orderId,arm,side,qty,entry_price,snap_price,entry_time,hold_hours,realized_R,max_adverse_R,slip_R,reward,entry_regime,session_day
4833,reversion,SHORT,1,6688.5,6688.5,2025-09-19T03:00:51.803839,1.5045420930555555,0.0,2.5833333333333335,0.0,-0.6471208759722222,"{'atr_pct': 4.8724021693294645e-05, 'bb_bw': 0.00019644506705463982, 'adx': 17.743493045304113, 'spread': 1.0, 'ok': 1.0, 'atr_points': 0.32590280010102457}",2025-09-18
4838,reversion,LONG,1,6688.5,6688.5,2025-09-19T07:52:54.434270,0.004608963055555556,5.083333333333333,0.0,0.0,5.102872437027777,"{'atr_pct': 2.810701996235993e-05, 'bb_bw': 0.00017040893420733878, 'adx': 17.261597180177954, 'spread': 1.0, 'ok': 1.0, 'atr_points': 0.188429461827661}",2025-09-18
