Time,Open,High,Low,Close,Volume
2025-08-20 22:00:00+0000,6414.25,6417.5,6413.75,6416.75,447.0
2025-08-20 22:01:00+0000,6416.75,6417.75,6415.25,6417.0,400.0
2025-08-20 22:02:00+0000,6416.75,6416.75,6416.0,6416.25,54.0
2025-08-20 22:03:00+0000,6416.25,6417.5,6416.0,6416.5,219.0
2025-08-20 22:04:00+0000,6416.25,6416.5,6414.75,6415.5,162.0
2025-08-20 22:05:00+0000,6415.5,6415.75,6414.5,6415.25,167.0
2025-08-20 22:06:00+0000,6415.0,6415.75,6414.5,6414.75,116.0
2025-08-20 22:07:00+0000,6415.0,6415.75,6415.0,6415.5,177.0
2025-08-20 22:08:00+0000,6415.5,6417.5,6415.25,6415.25,189.0
2025-08-20 22:09:00+0000,6415.0,6415.0,6413.0,6414.25,236.0
2025-08-20 22:10:00+0000,6414.25,6416.0,6414.25,6414.25,168.0
2025-08-20 22:11:00+0000,6414.0,6414.5,6413.0,6413.25,185.0
2025-08-20 22:12:00+0000,6413.0,6413.5,6412.5,6413.5,117.0
2025-08-20 22:13:00+0000,6413.5,6413.5,6412.5,6413.0,81.0
2025-08-20 22:14:00+0000,6413.0,6413.25,6412.25,6412.75,106.0
2025-08-20 22:15:00+0000,6412.75,6413.75,6411.25,6411.5,277.0
2025-08-20 22:16:00+0000,6411.25,6412.0,6411.25,6412.0,207.0
2025-08-20 22:17:00+0000,6412.0,6412.25,6411.75,6412.25,64.0
2025-08-20 22:18:00+0000,6412.25,6412.5,6411.0,6411.0,192.0
2025-08-20 22:19:00+0000,6411.0,6411.25,6410.25,6410.25,349.0
2025-08-20 22:20:00+0000,6410.25,6410.5,6410.0,6410.5,166.0
2025-08-20 22:21:00+0000,6410.5,6411.5,6410.5,6411.25,148.0
2025-08-20 22:22:00+0000,6411.25,6412.0,6411.25,6412.0,62.0
2025-08-20 22:23:00+0000,6412.0,6412.5,6411.75,6412.25,169.0
2025-08-20 22:24:00+0000,6412.25,6413.25,6412.0,6413.25,72.0
2025-08-20 22:25:00+0000,6413.5,6413.75,6412.75,6413.0,159.0
2025-08-20 22:26:00+0000,6413.0,6413.25,6412.0,6412.25,89.0
2025-08-20 22:27:00+0000,6412.0,6413.0,6412.0,6412.0,128.0
2025-08-20 22:28:00+0000,6412.0,6412.75,6411.5,6412.25,164.0
2025-08-20 22:29:00+0000,6412.25,6413.5,6412.25,6413.25,182.0
2025-08-20 22:30:00+0000,6413.25,6414.25,6413.0,6413.5,182.0
2025-08-20 22:31:00+0000,6413.5,6413.5,6412.5,6413.0,118.0
