Time,Open,High,Low,Close
2025-08-14 16:41:00+00:00,6472.75,6473.0,6471.0,6472.5
2025-08-14 16:42:00+00:00,6472.25,6472.5,6469.25,6469.5
2025-08-14 16:43:00+00:00,6469.5,6471.75,6469.25,6471.25
2025-08-14 16:44:00+00:00,6471.25,6473.25,6471.0,6473.0
2025-08-14 16:45:00+00:00,6473.0,6473.5,6471.5,6472.75
2025-08-14 16:46:00+00:00,6472.75,6474.0,6471.5,6473.25
2025-08-14 16:47:00+00:00,6473.25,6475.25,6472.25,6475.0
2025-08-14 16:48:00+00:00,6474.75,6475.5,6474.25,6475.25
2025-08-14 16:49:00+00:00,6475.25,6475.75,6474.5,6475.25
2025-08-14 16:50:00+00:00,6475.25,6478.0,6475.0,6477.75
2025-08-14 16:51:00+00:00,6477.5,6478.5,6477.25,6478.25
2025-08-14 16:52:00+00:00,6478.0,6479.0,6478.0,6478.25
2025-08-14 16:53:00+00:00,6478.0,6480.0,6477.5,6480.0
2025-08-14 16:54:00+00:00,6480.0,6480.5,6479.75,6480.25
2025-08-14 16:55:00+00:00,6480.5,6480.5,6477.75,6479.0
2025-08-14 16:56:00+00:00,6479.0,6480.25,6478.75,6480.0
2025-08-14 16:57:00+00:00,6479.75,6481.0,6479.5,6480.25
2025-08-14 16:58:00+00:00,6480.5,6481.25,6480.0,6481.25
2025-08-14 16:59:00+00:00,6481.25,6482.25,6480.75,6481.0
2025-08-14 17:00:00+00:00,6481.25,6483.25,6480.25,6483.0
2025-08-14 17:01:00+00:00,6483.0,6483.0,6481.0,6481.5
2025-08-14 17:02:00+00:00,6481.75,6482.0,6481.25,6481.25
2025-08-14 17:03:00+00:00,6481.5,6482.25,6481.25,6481.75
2025-08-14 17:04:00+00:00,6482.0,6483.0,6481.5,6482.75
2025-08-14 17:05:00+00:00,6482.75,6483.0,6482.0,6482.75
2025-08-14 17:06:00+00:00,6482.75,6482.75,6481.5,6482.25
2025-08-14 17:07:00+00:00,6482.25,6483.5,6482.0,6482.75
2025-08-14 17:08:00+00:00,6483.0,6484.0,6482.5,6483.25
2025-08-14 17:09:00+00:00,6483.25,6483.75,6482.75,6483.5
2025-08-14 17:10:00+00:00,6483.5,6484.25,6482.5,6483.0
2025-08-14 17:11:00+00:00,6483.25,6484.0,6483.0,6483.5
2025-08-14 17:12:00+00:00,6483.75,6484.5,6483.0,6484.25
2025-08-14 17:13:00+00:00,6484.5,6484.75,6483.75,6483.75
2025-08-14 17:14:00+00:00,6483.75,6484.5,6483.5,6484.5
2025-08-14 17:15:00+00:00,6484.75,6486.5,6484.0,6485.0
2025-08-14 17:16:00+00:00,6485.25,6486.75,6485.0,6486.0
2025-08-14 17:17:00+00:00,6486.25,6488.0,6486.0,6486.25
2025-08-14 17:18:00+00:00,6486.25,6487.25,6485.5,6486.25
2025-08-14 17:19:00+00:00,6486.25,6486.5,6485.0,6485.75
2025-08-14 17:20:00+00:00,6486.0,6486.25,6484.0,6485.0
2025-08-14 17:21:00+00:00,6485.0,6486.0,6484.75,6485.75
2025-08-14 17:22:00+00:00,6485.75,6486.25,6485.0,6486.25
2025-08-14 17:23:00+00:00,6486.5,6487.5,6486.0,6486.25
2025-08-14 17:24:00+00:00,6486.25,6486.5,6485.25,6486.5
2025-08-14 17:25:00+00:00,6486.5,6489.0,6486.5,6488.75
2025-08-14 17:26:00+00:00,6488.5,6489.5,6488.25,6489.0
2025-08-14 17:27:00+00:00,6489.0,6489.25,6488.25,6489.25
2025-08-14 17:28:00+00:00,6489.0,6490.0,6488.75,6489.75
2025-08-14 17:29:00+00:00,6490.0,6490.25,6489.5,6489.75
2025-08-14 17:30:00+00:00,6489.75,6490.25,6488.75,6488.75
2025-08-14 17:31:00+00:00,6489.0,6489.25,6488.25,6488.75
2025-08-14 17:32:00+00:00,6488.75,6490.0,6488.75,6489.25
2025-08-14 17:33:00+00:00,6489.5,6489.75,6488.5,6489.0
2025-08-14 17:34:00+00:00,6489.0,6489.25,6487.5,6488.25
2025-08-14 17:35:00+00:00,6488.25,6488.25,6487.0,6487.0
2025-08-14 17:36:00+00:00,6487.25,6487.75,6486.0,6487.25
2025-08-14 17:37:00+00:00,6487.25,6487.25,6485.5,6485.75
2025-08-14 17:38:00+00:00,6485.75,6486.5,6485.5,6486.25
2025-08-14 17:39:00+00:00,6486.25,6486.75,6486.0,6486.25
2025-08-14 17:40:00+00:00,6486.25,6486.5,6482.0,6482.75
2025-08-14 17:41:00+00:00,6482.75,6485.0,6482.25,6484.0
2025-08-14 17:42:00+00:00,6484.25,6485.25,6484.25,6485.0
2025-08-14 17:43:00+00:00,6485.0,6485.25,6484.0,6484.75
2025-08-14 17:44:00+00:00,6484.5,6485.75,6484.0,6485.5
2025-08-14 17:45:00+00:00,6485.75,6486.25,6484.75,6486.0
2025-08-14 17:46:00+00:00,6486.0,6488.25,6486.0,6486.75
2025-08-14 17:47:00+00:00,6486.5,6486.75,6485.0,6485.0
2025-08-14 17:48:00+00:00,6485.0,6485.25,6483.5,6485.0
2025-08-14 17:49:00+00:00,6485.25,6486.0,6484.25,6484.75
2025-08-14 17:50:00+00:00,6484.75,6484.75,6482.25,6483.0
2025-08-14 17:51:00+00:00,6483.0,6484.25,6482.0,6483.25
2025-08-14 17:52:00+00:00,6483.25,6483.75,6482.75,6483.5
2025-08-14 17:53:00+00:00,6483.5,6485.25,6483.5,6484.75
2025-08-14 17:54:00+00:00,6484.75,6485.25,6484.25,6485.25
2025-08-14 17:55:00+00:00,6485.0,6485.75,6484.75,6485.5
2025-08-14 17:56:00+00:00,6485.25,6485.25,6483.5,6484.75
2025-08-14 17:57:00+00:00,6484.75,6485.0,6483.75,6484.25
2025-08-14 17:58:00+00:00,6484.5,6485.75,6483.75,6484.5
2025-08-14 17:59:00+00:00,6484.5,6487.0,6484.5,6486.75
2025-08-14 18:00:00+00:00,6486.75,6486.75,6485.75,6485.75
2025-08-14 18:01:00+00:00,6486.0,6486.75,6485.25,6485.75
2025-08-14 18:02:00+00:00,6486.0,6486.0,6484.0,6484.25
2025-08-14 18:03:00+00:00,6484.5,6485.5,6484.0,6485.25
2025-08-14 18:04:00+00:00,6485.5,6485.75,6484.75,6485.0
2025-08-14 18:05:00+00:00,6485.0,6485.75,6484.25,6484.5
2025-08-14 18:06:00+00:00,6484.75,6486.5,6484.5,6485.5
2025-08-14 18:07:00+00:00,6485.25,6487.0,6484.5,6486.75
2025-08-14 18:08:00+00:00,6486.5,6486.75,6484.75,6485.0
2025-08-14 18:09:00+00:00,6484.75,6486.0,6484.5,6485.75
2025-08-14 18:10:00+00:00,6485.5,6486.0,6483.5,6483.5
2025-08-14 18:11:00+00:00,6483.5,6485.0,6483.5,6484.0
2025-08-14 18:12:00+00:00,6484.25,6485.0,6482.75,6485.0
2025-08-14 18:13:00+00:00,6485.25,6485.25,6482.5,6482.5
2025-08-14 18:14:00+00:00,6482.5,6482.75,6481.25,6481.5
2025-08-14 18:15:00+00:00,6481.5,6481.5,6479.5,6480.75
2025-08-14 18:16:00+00:00,6480.75,6481.25,6478.5,6478.75
2025-08-14 18:17:00+00:00,6478.75,6481.5,6478.75,6481.0
2025-08-14 18:18:00+00:00,6480.75,6481.75,6480.75,6481.75
2025-08-14 18:19:00+00:00,6481.5,6483.25,6481.5,6483.0
2025-08-14 18:20:00+00:00,6483.0,6483.5,6482.0,6483.25
2025-08-14 18:21:00+00:00,6483.25,6483.25,6481.75,6482.0
2025-08-14 18:22:00+00:00,6482.25,6482.75,6481.5,6481.75
2025-08-14 18:23:00+00:00,6481.5,6484.5,6481.25,6484.5
2025-08-14 18:24:00+00:00,6484.25,6484.75,6483.25,6483.75
2025-08-14 18:25:00+00:00,6483.75,6483.75,6481.5,6482.25
2025-08-14 18:26:00+00:00,6482.0,6482.5,6481.0,6482.0
2025-08-14 18:27:00+00:00,6481.75,6482.0,6480.5,6481.25
2025-08-14 18:28:00+00:00,6481.0,6481.5,6479.25,6480.5
2025-08-14 18:29:00+00:00,6480.75,6480.75,6479.75,6480.5
2025-08-14 18:30:00+00:00,6480.5,6481.75,6480.0,6480.5
2025-08-14 18:31:00+00:00,6480.25,6480.75,6480.0,6480.25
2025-08-14 18:32:00+00:00,6480.0,6481.25,6480.0,6480.5
2025-08-14 18:33:00+00:00,6480.5,6480.75,6479.75,6480.25
2025-08-14 18:34:00+00:00,6480.0,6481.75,6479.0,6481.5
2025-08-14 18:35:00+00:00,6481.5,6481.75,6480.25,6481.25
2025-08-14 18:36:00+00:00,6481.0,6482.75,6481.0,6482.25
2025-08-14 18:37:00+00:00,6482.25,6482.5,6481.25,6481.5
2025-08-14 18:38:00+00:00,6481.25,6482.75,6481.25,6482.75
2025-08-14 18:39:00+00:00,6482.75,6483.0,6482.25,6482.5
2025-08-14 18:40:00+00:00,6482.25,6484.75,6482.0,6484.5
2025-08-14 18:41:00+00:00,6484.25,6484.5,6483.5,6483.75
2025-08-14 18:42:00+00:00,6483.5,6484.75,6483.5,6484.5
2025-08-14 18:43:00+00:00,6484.25,6486.0,6484.0,6485.75
