EntryTime,ExitTime,Side,EntryPrice,ExitPrice,Qty,PnL_raw,StrategyTag
2025-08-14 17:40:00+00:00,2025-08-14 18:00:00+00:00,SHORT,6482.75,6485.75,1,-150.0,LIVE
2025-08-14 18:00:00+00:00,2025-08-14 18:02:00+00:00,LONG,6485.75,6484.25,1,-75.0,LIVE
2025-08-14 18:02:00+00:00,2025-08-14 18:07:00+00:00,SHORT,6484.25,6486.75,1,-125.0,LIVE
2025-08-14 18:07:00+00:00,2025-08-14 18:10:00+00:00,LONG,6486.75,6483.5,1,-162.5,LIVE
2025-08-14 18:10:00+00:00,2025-08-14 18:40:00+00:00,SHORT,6483.5,6484.5,1,-50.0,LIVE
2025-08-14 18:40:00+00:00,2025-08-14 18:44:37.709905+00:00,LONG,6484.5,6485.75,1,62.5,LIVE
