Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-14 16:41:00+00:00,6472.5,6472.5,50.0,,0,0,LIVE
2025-08-14 16:42:00+00:00,6471.833333333334,6472.214285714285,50.0,,0,0,LIVE
2025-08-14 16:43:00+00:00,6471.703703703704,6472.122448979591,50.0,,0,0,LIVE
2025-08-14 16:44:00+00:00,6471.991769547326,6472.20602526725,50.0,,0,0,LIVE
2025-08-14 16:45:00+00:00,6472.160265203475,6472.257832384655,50.0,,0,0,LIVE
2025-08-14 16:46:00+00:00,6472.402428491592,6472.352324538497,50.0,,0,0,LIVE
2025-08-14 16:47:00+00:00,6472.979666604571,6472.604484106259,50.0,,0,0,LIVE
2025-08-14 16:48:00+00:00,6473.484185136889,6472.856438000901,50.0,,0,0,LIVE
2025-08-14 16:49:00+00:00,6473.876588439803,6473.084396286529,50.0,,0,0,LIVE
2025-08-14 16:50:00+00:00,6474.737346564291,6473.528739497337,50.0,,0,0,LIVE
2025-08-14 16:51:00+00:00,6475.517936216671,6473.9783833547335,50.0,,0,0,LIVE
2025-08-14 16:52:00+00:00,6476.125061501855,6474.3852039876165,50.0,,0,0,LIVE
2025-08-14 16:53:00+00:00,6476.986158945888,6474.919946464986,50.0,,0,0,LIVE
2025-08-14 16:54:00+00:00,6477.711456957913,6475.427570611178,50.0,,0,0,LIVE
2025-08-14 16:55:00+00:00,6477.9977998561535,6475.767801981543,72.73105587724346,,0,0,LIVE
2025-08-14 16:56:00+00:00,6478.442733221453,6476.170868459491,75.58330527140417,,0,0,LIVE
2025-08-14 16:57:00+00:00,6478.84434806113,6476.559357177635,76.25206440885212,,0,0,LIVE
2025-08-14 16:58:00+00:00,6479.378937380879,6477.006085065479,78.75827371640436,,0,0,LIVE
2025-08-14 16:59:00+00:00,6479.739173518461,6477.3864579163865,76.5823441958585,,0,0,LIVE
2025-08-14 17:00:00+00:00,6480.46380162547,6477.921080971969,81.0846725943369,,0,0,LIVE
2025-08-14 17:01:00+00:00,6480.694067930921,6478.2619304032105,70.18563977014026,,0,0,LIVE
2025-08-14 17:02:00+00:00,6480.817608390716,6478.546508460047,68.53224118854473,,0,0,LIVE
2025-08-14 17:03:00+00:00,6481.024806526112,6478.851602892424,70.05179063707355,,0,0,LIVE
2025-08-14 17:04:00+00:00,6481.408182853643,6479.222878807432,72.87317743723398,,0,0,LIVE
2025-08-14 17:05:00+00:00,6481.706364441722,6479.558795111487,72.87317743723398,,0,0,LIVE
2025-08-14 17:06:00+00:00,6481.827172343562,6479.815100338965,69.09833586863184,,0,0,LIVE
2025-08-14 17:07:00+00:00,6482.032245156104,6480.094614592397,70.7310952130162,,0,0,LIVE
2025-08-14 17:08:00+00:00,6482.302857343637,6480.395127488359,72.30687992315515,,0,0,LIVE
2025-08-14 17:09:00+00:00,6482.56888904505,6480.690829632325,73.0870798772924,,0,0,LIVE
2025-08-14 17:10:00+00:00,6482.664691479484,6480.910750619723,68.90584310084637,,0,0,LIVE
2025-08-14 17:11:00+00:00,6482.850315595154,6481.157345798798,70.71036749441562,,0,0,LIVE
2025-08-14 17:12:00+00:00,6483.161356574009,6481.451884294151,73.22084737111345,,0,0,LIVE
2025-08-14 17:13:00+00:00,6483.292166224229,6481.670752456613,68.97625621444394,,0,0,LIVE
2025-08-14 17:14:00+00:00,6483.560573729956,6481.940204603602,71.63266883831324,,0,0,LIVE
2025-08-14 17:15:00+00:00,6483.880446234411,6482.231613688973,73.2755406663223,,0,0,LIVE
2025-08-14 17:16:00+00:00,6484.351458182319,6482.590507623357,76.23939816751177,,0,0,LIVE
2025-08-14 17:17:00+00:00,6484.773356364026,6482.939030706847,76.92829282205284,,0,0,LIVE
2025-08-14 17:18:00+00:00,6485.101499394243,6483.254361115719,76.92829282205284,,0,0,LIVE
2025-08-14 17:19:00+00:00,6485.245610639966,6483.49204100946,72.08082966007676,,0,0,LIVE
2025-08-14 17:20:00+00:00,6485.191030497752,6483.635656151417,65.42157865838166,,0,0,LIVE
2025-08-14 17:21:00+00:00,6485.315245942696,6483.837022232234,68.55056153675339,,0,0,LIVE
2025-08-14 17:22:00+00:00,6485.522969066541,6484.0668296386875,70.46909013429713,,0,0,LIVE
2025-08-14 17:23:00+00:00,6485.684531496198,6484.274750625479,70.46909013429713,,0,0,LIVE
2025-08-14 17:24:00+00:00,6485.865746719265,6484.486679137338,71.47805017001758,,0,0,LIVE
2025-08-14 17:25:00+00:00,6486.506691892761,6484.892709695687,78.57344637477769,,0,0,LIVE
2025-08-14 17:26:00+00:00,6487.060760361037,6485.283880200859,79.19282018004108,,0,0,LIVE
2025-08-14 17:27:00+00:00,6487.547258058585,6485.661605896015,79.8210011992612,,0,0,LIVE
2025-08-14 17:28:00+00:00,6488.0367562677875,6486.050976763061,81.05304378604183,,0,0,LIVE
2025-08-14 17:29:00+00:00,6488.417477097168,6486.403264690389,81.05304378604183,,0,0,LIVE
2025-08-14 17:30:00+00:00,6488.4913710755745,6486.626763291305,70.99825113832051,,0,0,LIVE
2025-08-14 17:31:00+00:00,6488.548844169892,6486.828976311181,70.99825113832051,,0,0,LIVE
2025-08-14 17:32:00+00:00,6488.704656576582,6487.05954999583,72.94450148076484,,0,0,LIVE
2025-08-14 17:33:00+00:00,6488.770288448453,6487.2443547581315,70.40057018110642,,0,0,LIVE
2025-08-14 17:34:00+00:00,6488.654668793241,6487.340130495452,63.2715885654148,,0,0,LIVE
2025-08-14 17:35:00+00:00,6488.286964616966,6487.307737114933,53.54039100287915,,0,0,LIVE
2025-08-14 17:36:00+00:00,6488.056528035418,6487.302238342082,55.03007580053223,,0,0,LIVE
2025-08-14 17:37:00+00:00,6487.543966249769,6487.154406119027,45.58551738016686,,0,0,LIVE
2025-08-14 17:38:00+00:00,6487.256418194265,6487.06827220293,48.7433916898604,,0,0,LIVE
2025-08-14 17:39:00+00:00,6487.0327697066505,6486.9903415169365,48.7433916898604,,0,0,LIVE
2025-08-14 17:40:00+00:00,6486.081043105173,6486.586499467705,33.13312942420542,SELL,0,0,LIVE
