Time,Open,High,Low,Close,Volume
2025-08-24 22:00:00+0000,6493.0,6494.0,6486.0,6487.25,683.0
2025-08-24 22:01:00+0000,6486.75,6487.5,6484.5,6485.0,534.0
2025-08-24 22:02:00+0000,6485.0,6486.25,6484.25,6486.0,260.0
2025-08-24 22:03:00+0000,6485.75,6486.75,6485.5,6486.5,149.0
2025-08-24 22:04:00+0000,6486.5,6486.5,6484.25,6484.75,182.0
2025-08-24 22:05:00+0000,6484.5,6485.25,6481.25,6481.25,418.0
2025-08-24 22:06:00+0000,6481.5,6482.25,6480.0,6480.5,393.0
2025-08-24 22:07:00+0000,6480.75,6481.0,6480.0,6480.5,196.0
2025-08-24 22:08:00+0000,6480.75,6480.75,6480.0,6480.5,125.0
2025-08-24 22:09:00+0000,6480.5,6481.5,6480.0,6481.5,154.0
2025-08-24 22:10:00+0000,6481.5,6482.75,6480.75,6480.75,261.0
2025-08-24 22:11:00+0000,6480.75,6481.5,6480.25,6481.25,111.0
2025-08-24 22:12:00+0000,6481.25,6481.5,6480.75,6481.25,116.0
2025-08-24 22:13:00+0000,6481.25,6482.5,6481.0,6482.5,74.0
2025-08-24 22:14:00+0000,6482.5,6483.0,6482.0,6482.5,148.0
2025-08-24 22:15:00+0000,6482.5,6482.75,6482.25,6482.5,67.0
2025-08-24 22:16:00+0000,6482.75,6483.75,6482.75,6483.5,191.0
2025-08-24 22:17:00+0000,6483.25,6484.25,6483.25,6483.75,105.0
2025-08-24 22:18:00+0000,6483.5,6484.0,6482.5,6483.0,127.0
2025-08-24 22:19:00+0000,6482.75,6482.75,6480.5,6481.0,266.0
2025-08-24 22:20:00+0000,6481.25,6482.25,6481.25,6481.5,77.0
2025-08-24 22:21:00+0000,6481.25,6482.25,6481.25,6481.75,68.0
2025-08-24 22:22:00+0000,6481.75,6483.0,6481.75,6482.5,55.0
2025-08-24 22:23:00+0000,6482.75,6482.75,6481.75,6481.75,52.0
2025-08-24 22:24:00+0000,6482.0,6482.25,6481.75,6481.75,40.0
2025-08-24 22:25:00+0000,6481.75,6481.75,6481.0,6481.0,147.0
2025-08-24 22:26:00+0000,6481.0,6482.0,6480.75,6481.25,52.0
2025-08-24 22:27:00+0000,6481.25,6481.25,6480.75,6480.75,21.0
2025-08-24 22:28:00+0000,6481.0,6481.0,6480.5,6481.0,64.0
2025-08-24 22:29:00+0000,6480.75,6481.0,6479.5,6479.75,232.0
2025-08-24 22:30:00+0000,6480.0,6480.0,6479.0,6479.5,181.0
2025-08-24 22:31:00+0000,6479.5,6479.5,6479.25,6479.25,54.0
2025-08-24 22:32:00+0000,6479.5,6480.5,6479.25,6480.25,82.0
2025-08-24 22:33:00+0000,6480.0,6480.5,6479.75,6480.25,56.0
2025-08-24 22:34:00+0000,6480.25,6480.5,6480.0,6480.25,33.0
2025-08-24 22:35:00+0000,6480.0,6480.75,6480.0,6480.75,30.0
2025-08-24 22:36:00+0000,6480.75,6481.0,6480.25,6480.75,38.0
2025-08-24 22:37:00+0000,6480.75,6480.75,6480.5,6480.5,17.0
2025-08-24 22:38:00+0000,6480.5,6480.5,6480.5,6480.5,1.0
2025-08-24 22:39:00+0000,6480.75,6481.25,6480.75,6481.25,54.0
2025-08-24 22:40:00+0000,6481.0,6481.75,6480.75,6481.75,107.0
2025-08-24 22:41:00+0000,6481.75,6481.75,6481.0,6481.25,61.0
2025-08-24 22:42:00+0000,6481.25,6481.5,6481.0,6481.25,65.0
2025-08-24 22:43:00+0000,6481.5,6481.5,6481.5,6481.5,25.0
2025-08-24 22:44:00+0000,6481.5,6481.5,6481.25,6481.5,14.0
2025-08-24 22:45:00+0000,6481.5,6482.25,6481.0,6481.0,80.0
2025-08-24 22:46:00+0000,6481.0,6481.75,6481.0,6481.5,34.0
2025-08-24 22:47:00+0000,6481.5,6481.75,6481.5,6481.5,42.0
2025-08-24 22:48:00+0000,6481.5,6482.0,6481.5,6481.75,24.0
2025-08-24 22:49:00+0000,6481.75,6481.75,6481.25,6481.75,41.0
2025-08-24 22:50:00+0000,6481.5,6482.25,6481.5,6481.75,41.0
2025-08-24 22:51:00+0000,6482.0,6482.25,6482.0,6482.0,20.0
2025-08-24 22:52:00+0000,6482.25,6482.75,6481.75,6482.5,137.0
2025-08-24 22:53:00+0000,6482.5,6482.75,6482.25,6482.5,71.0
2025-08-24 22:54:00+0000,6482.75,6482.75,6482.5,6482.75,20.0
2025-08-24 22:55:00+0000,6482.5,6483.0,6482.5,6482.75,23.0
2025-08-24 22:56:00+0000,6482.75,6483.25,6482.75,6483.0,44.0
2025-08-24 22:57:00+0000,6483.25,6484.25,6483.0,6483.5,143.0
2025-08-24 22:58:00+0000,6483.25,6483.5,6483.25,6483.25,59.0
2025-08-24 22:59:00+0000,6483.0,6483.5,6482.5,6483.25,66.0
2025-08-24 23:00:00+0000,6483.25,6484.0,6482.5,6482.5,123.0
2025-08-24 23:01:00+0000,6482.5,6482.5,6481.5,6482.5,117.0
2025-08-24 23:02:00+0000,6482.5,6483.0,6482.5,6482.75,26.0
2025-08-24 23:03:00+0000,6482.75,6482.75,6482.5,6482.75,11.0
2025-08-24 23:04:00+0000,6483.0,6483.5,6483.0,6483.25,33.0
2025-08-24 23:05:00+0000,6483.25,6484.0,6483.25,6484.0,54.0
2025-08-24 23:06:00+0000,6484.0,6484.25,6483.75,6483.75,53.0
2025-08-24 23:07:00+0000,6483.75,6483.75,6482.5,6482.75,75.0
2025-08-24 23:08:00+0000,6482.75,6483.25,6482.75,6483.0,12.0
2025-08-24 23:09:00+0000,6483.25,6483.75,6483.25,6483.75,6.0
2025-08-24 23:10:00+0000,6483.75,6484.25,6483.5,6483.75,66.0
2025-08-24 23:11:00+0000,6483.5,6483.5,6483.25,6483.25,25.0
2025-08-24 23:12:00+0000,6483.0,6483.0,6482.75,6483.0,24.0
2025-08-24 23:13:00+0000,6482.75,6483.5,6482.5,6483.5,53.0
2025-08-24 23:14:00+0000,6483.5,6483.5,6483.25,6483.25,50.0
2025-08-24 23:15:00+0000,6483.25,6483.75,6483.25,6483.75,45.0
2025-08-24 23:16:00+0000,6483.75,6483.75,6483.25,6483.25,34.0
2025-08-24 23:17:00+0000,6483.5,6483.5,6483.0,6483.0,26.0
2025-08-24 23:18:00+0000,6483.0,6483.25,6482.75,6482.75,28.0
2025-08-24 23:19:00+0000,6482.75,6482.75,6481.75,6482.25,96.0
2025-08-24 23:20:00+0000,6482.25,6482.25,6481.75,6482.25,31.0
2025-08-24 23:21:00+0000,6482.0,6482.5,6482.0,6482.25,13.0
2025-08-24 23:22:00+0000,6482.5,6483.75,6482.5,6483.5,55.0
2025-08-24 23:23:00+0000,6483.5,6483.75,6482.5,6482.5,56.0
2025-08-24 23:24:00+0000,6482.75,6483.25,6482.75,6483.25,62.0
2025-08-24 23:25:00+0000,6483.5,6483.75,6483.5,6483.5,37.0
2025-08-24 23:26:00+0000,6483.75,6483.75,6483.25,6483.25,19.0
2025-08-24 23:27:00+0000,6483.25,6484.25,6483.0,6484.0,76.0
2025-08-24 23:28:00+0000,6483.75,6483.75,6483.0,6483.25,84.0
2025-08-24 23:29:00+0000,6483.5,6484.0,6483.5,6483.5,98.0
2025-08-24 23:30:00+0000,6483.25,6483.75,6483.0,6483.0,64.0
2025-08-24 23:31:00+0000,6483.0,6483.0,6482.0,6482.5,76.0
2025-08-24 23:32:00+0000,6482.5,6482.75,6482.5,6482.75,34.0
2025-08-24 23:33:00+0000,6482.75,6482.75,6482.25,6482.5,24.0
2025-08-24 23:34:00+0000,6482.5,6483.75,6481.25,6483.5,192.0
2025-08-24 23:35:00+0000,6483.75,6485.0,6483.75,6484.25,220.0
2025-08-24 23:36:00+0000,6484.25,6484.75,6484.25,6484.25,45.0
2025-08-24 23:37:00+0000,6484.75,6486.0,6484.75,6485.5,135.0
2025-08-24 23:38:00+0000,6485.75,6486.25,6485.5,6485.5,99.0
2025-08-24 23:39:00+0000,6485.5,6485.75,6485.0,6485.0,57.0
2025-08-24 23:40:00+0000,6485.25,6485.25,6484.75,6485.0,31.0
2025-08-24 23:41:00+0000,6485.0,6485.25,6484.75,6484.75,27.0
2025-08-24 23:42:00+0000,6485.0,6485.5,6485.0,6485.5,36.0
2025-08-24 23:43:00+0000,6485.25,6486.75,6485.25,6485.5,159.0
2025-08-24 23:44:00+0000,6485.75,6485.75,6485.25,6485.25,36.0
2025-08-24 23:45:00+0000,6485.25,6486.0,6484.75,6484.75,108.0
2025-08-24 23:46:00+0000,6484.75,6485.5,6484.5,6485.0,129.0
2025-08-24 23:47:00+0000,6484.75,6484.75,6482.25,6482.5,158.0
2025-08-24 23:48:00+0000,6482.5,6483.0,6482.5,6482.75,100.0
2025-08-24 23:49:00+0000,6482.75,6483.0,6481.25,6481.75,132.0
2025-08-24 23:50:00+0000,6481.75,6481.75,6480.75,6481.0,87.0
2025-08-24 23:51:00+0000,6481.0,6482.0,6480.75,6481.5,113.0
2025-08-24 23:52:00+0000,6481.5,6482.5,6481.25,6481.75,87.0
2025-08-24 23:53:00+0000,6481.75,6482.5,6481.5,6482.25,52.0
2025-08-24 23:54:00+0000,6481.75,6483.25,6481.75,6482.75,206.0
2025-08-24 23:55:00+0000,6482.5,6483.5,6482.5,6483.0,101.0
2025-08-24 23:56:00+0000,6483.0,6483.0,6482.5,6482.5,73.0
2025-08-24 23:57:00+0000,6482.5,6482.5,6481.5,6482.0,77.0
2025-08-24 23:58:00+0000,6482.25,6483.5,6482.25,6483.5,37.0
2025-08-24 23:59:00+0000,6483.5,6483.5,6482.75,6483.0,60.0
2025-08-25 00:00:00+0000,6483.25,6485.75,6482.75,6484.75,334.0
2025-08-25 00:01:00+0000,6484.75,6485.0,6483.5,6484.75,131.0
2025-08-25 00:02:00+0000,6485.0,6485.75,6485.0,6485.75,147.0
2025-08-25 00:03:00+0000,6485.75,6486.25,6484.75,6485.5,206.0
2025-08-25 00:04:00+0000,6485.5,6486.0,6485.5,6486.0,107.0
2025-08-25 00:05:00+0000,6486.25,6486.75,6485.0,6485.5,166.0
2025-08-25 00:06:00+0000,6485.25,6485.5,6484.5,6485.0,115.0
2025-08-25 00:07:00+0000,6485.0,6486.5,6484.75,6486.25,128.0
2025-08-25 00:08:00+0000,6486.0,6487.25,6485.75,6486.75,199.0
2025-08-25 00:09:00+0000,6486.75,6486.75,6485.0,6485.0,145.0
2025-08-25 00:10:00+0000,6484.75,6485.5,6484.0,6484.5,141.0
2025-08-25 00:11:00+0000,6484.25,6485.0,6483.0,6483.0,90.0
2025-08-25 00:12:00+0000,6483.25,6484.25,6483.0,6484.0,126.0
2025-08-25 00:13:00+0000,6483.75,6485.5,6483.25,6483.75,345.0
2025-08-25 00:14:00+0000,6483.75,6484.25,6482.5,6482.75,106.0
2025-08-25 00:15:00+0000,6482.75,6484.75,6482.75,6484.5,158.0
2025-08-25 00:16:00+0000,6484.25,6484.25,6483.25,6483.25,76.0
2025-08-25 00:17:00+0000,6483.25,6483.5,6482.0,6482.5,98.0
2025-08-25 00:18:00+0000,6482.5,6482.75,6481.0,6482.75,132.0
2025-08-25 00:19:00+0000,6482.75,6483.0,6482.5,6482.75,68.0
2025-08-25 00:20:00+0000,6482.5,6483.0,6482.5,6482.5,106.0
2025-08-25 00:21:00+0000,6482.75,6483.0,6481.75,6482.5,116.0
2025-08-25 00:22:00+0000,6482.25,6483.25,6482.25,6482.75,96.0
2025-08-25 00:23:00+0000,6483.0,6483.0,6482.25,6482.5,106.0
2025-08-25 00:24:00+0000,6482.5,6482.75,6482.0,6482.0,85.0
2025-08-25 00:25:00+0000,6482.25,6482.5,6481.5,6482.0,73.0
2025-08-25 00:26:00+0000,6482.25,6482.75,6481.75,6482.0,116.0
2025-08-25 00:27:00+0000,6481.75,6482.0,6480.75,6480.75,144.0
2025-08-25 00:28:00+0000,6481.0,6481.5,6480.75,6481.25,103.0
2025-08-25 00:29:00+0000,6481.25,6481.25,6480.75,6481.25,37.0
2025-08-25 00:30:00+0000,6481.0,6481.25,6481.0,6481.25,32.0
2025-08-25 00:31:00+0000,6481.25,6481.5,6480.5,6480.5,74.0
2025-08-25 00:32:00+0000,6480.75,6481.0,6480.0,6480.75,110.0
2025-08-25 00:33:00+0000,6480.25,6480.25,6479.5,6479.75,95.0
2025-08-25 00:34:00+0000,6480.0,6480.0,6479.25,6479.25,90.0
2025-08-25 00:35:00+0000,6479.5,6480.0,6478.75,6479.75,275.0
2025-08-25 00:36:00+0000,6479.5,6480.0,6478.75,6478.75,144.0
2025-08-25 00:37:00+0000,6478.75,6479.25,6478.5,6479.25,138.0
2025-08-25 00:38:00+0000,6479.0,6479.25,6478.5,6478.5,95.0
2025-08-25 00:39:00+0000,6478.75,6479.25,6478.5,6478.75,62.0
2025-08-25 00:40:00+0000,6478.75,6480.0,6478.75,6479.75,98.0
2025-08-25 00:41:00+0000,6479.75,6480.0,6479.5,6479.75,91.0
2025-08-25 00:42:00+0000,6479.5,6479.75,6479.5,6479.75,17.0
2025-08-25 00:43:00+0000,6479.75,6480.0,6479.0,6479.5,68.0
2025-08-25 00:44:00+0000,6479.5,6479.75,6479.0,6479.75,93.0
2025-08-25 00:45:00+0000,6479.75,6480.0,6479.25,6479.25,79.0
2025-08-25 00:46:00+0000,6479.25,6479.75,6479.25,6479.25,49.0
2025-08-25 00:47:00+0000,6479.0,6480.0,6478.75,6479.75,95.0
2025-08-25 00:48:00+0000,6479.5,6480.0,6479.5,6480.0,39.0
2025-08-25 00:49:00+0000,6480.0,6480.0,6479.5,6479.75,89.0
2025-08-25 00:50:00+0000,6479.75,6479.75,6479.25,6479.25,52.0
2025-08-25 00:51:00+0000,6479.25,6479.75,6479.0,6479.5,78.0
2025-08-25 00:52:00+0000,6479.25,6479.25,6478.75,6478.75,54.0
2025-08-25 00:53:00+0000,6479.0,6479.0,6478.25,6478.5,68.0
2025-08-25 00:54:00+0000,6478.25,6479.25,6477.75,6479.0,232.0
2025-08-25 00:55:00+0000,6479.25,6480.0,6479.25,6479.5,169.0
