Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-15 16:22:00+00:00,6470.75,6470.75,50.0,,0,0,LIVE
2025-08-15 16:23:00+00:00,6470.694444444444,6470.726190476191,50.0,,0,0,LIVE
2025-08-15 16:24:00+00:00,6470.817901234568,6470.7760770975065,50.0,,0,0,LIVE
2025-08-15 16:25:00+00:00,6471.413923182442,6471.035498326315,50.0,,0,0,LIVE
2025-08-15 16:26:00+00:00,6471.933051364122,6471.2940222952375,50.0,,0,0,LIVE
2025-08-15 16:27:00+00:00,6471.670151060984,6471.242210648072,50.0,,0,0,LIVE
2025-08-15 16:28:00+00:00,6471.465673047432,6471.195333443493,50.0,,0,0,LIVE
2025-08-15 16:29:00+00:00,6471.02885681467,6471.033873115541,50.0,,0,0,LIVE
2025-08-15 16:30:00+00:00,6470.9113330780765,6470.983028056918,50.0,,0,0,LIVE
2025-08-15 16:31:00+00:00,6470.708814616281,6470.889406337211,50.0,,0,0,LIVE
2025-08-15 16:32:00+00:00,6470.551300257108,6470.804700971762,50.0,,0,0,LIVE
2025-08-15 16:33:00+00:00,6471.039900199973,6470.98996754588,50.0,,0,0,LIVE
2025-08-15 16:34:00+00:00,6471.419922377757,6471.157589684368,50.0,,0,0,LIVE
2025-08-15 16:35:00+00:00,6471.2154951827,6471.094962095381,50.0,,0,0,LIVE
2025-08-15 16:36:00+00:00,6471.334274030989,6471.157346657726,53.39914605994383,,0,0,LIVE
2025-08-15 16:37:00+00:00,6471.371102024103,6471.18998030937,52.042715627985906,,0,0,LIVE
2025-08-15 16:38:00+00:00,6471.510857129857,6471.267125041811,54.530420353242015,,0,0,LIVE
2025-08-15 16:39:00+00:00,6471.786222212111,6471.408351228305,58.04597477799942,,0,0,LIVE
2025-08-15 16:40:00+00:00,6472.389283942753,6471.702793968467,64.87094580650634,,0,0,LIVE
2025-08-15 16:41:00+00:00,6472.747220844363,6471.921575495279,61.778641873018344,,0,0,LIVE
2025-08-15 16:42:00+00:00,6473.192282878949,6472.190949257633,64.51137404732226,,0,0,LIVE
2025-08-15 16:43:00+00:00,6473.371775572516,6472.363239804526,59.89928901162362,,0,0,LIVE
2025-08-15 16:44:00+00:00,6473.566936556401,6472.5429312517135,60.90268278231651,,0,0,LIVE
2025-08-15 16:45:00+00:00,6473.885395099423,6472.77693779917,63.826908502951326,,0,0,LIVE
2025-08-15 16:46:00+00:00,6473.688640632884,6472.798181818297,52.54144580395014,,0,0,LIVE
2025-08-15 16:47:00+00:00,6473.813387158911,6472.936450216555,57.58876925008941,,0,0,LIVE
2025-08-15 16:48:00+00:00,6474.243745568042,6473.204407338789,62.71342871439047,,0,0,LIVE
2025-08-15 16:49:00+00:00,6474.74513544181,6473.518273306523,64.99122922440247,,0,0,LIVE
2025-08-15 16:50:00+00:00,6475.4128831214075,6473.921294896378,68.45053296613587,,0,0,LIVE
2025-08-15 16:51:00+00:00,6475.932242427762,6474.285933477675,68.45053296613587,,0,0,LIVE
