Time,Open,High,Low,Close
2025-08-19 12:58:00-05:00,6433.75,6435.0,6433.5,6434.25
2025-08-19 12:59:00-05:00,6434.25,6434.25,6432.5,6432.75
2025-08-19 13:00:00-05:00,6432.75,6433.5,6431.5,6431.75
2025-08-19 13:01:00-05:00,6431.75,6432.0,6429.5,6429.5
2025-08-19 13:02:00-05:00,6429.5,6430.75,6429.0,6429.0
2025-08-19 13:03:00-05:00,6429.25,6429.75,6425.5,6425.5
2025-08-19 13:04:00-05:00,6425.5,6427.25,6422.5,6427.0
2025-08-19 13:05:00-05:00,6426.75,6427.5,6426.25,6426.75
2025-08-19 13:06:00-05:00,6426.5,6428.75,6425.75,6428.5
2025-08-19 13:07:00-05:00,6428.5,6430.0,6428.25,6429.5
2025-08-19 13:08:00-05:00,6429.5,6430.75,6429.25,6430.5
2025-08-19 13:09:00-05:00,6430.25,6432.25,6430.25,6431.75
2025-08-19 13:10:00-05:00,6431.75,6432.25,6428.75,6429.25
2025-08-19 13:11:00-05:00,6429.0,6429.75,6428.75,6429.0
2025-08-19 13:12:00-05:00,6429.0,6429.5,6426.75,6427.25
2025-08-19 13:13:00-05:00,6427.25,6428.0,6426.5,6427.5
2025-08-19 13:14:00-05:00,6427.5,6428.25,6426.25,6426.25
2025-08-19 13:15:00-05:00,6426.25,6427.5,6426.0,6426.75
2025-08-19 13:16:00-05:00,6426.75,6428.0,6426.25,6426.5
2025-08-19 13:17:00-05:00,6426.5,6427.0,6425.0,6425.25
2025-08-19 13:18:00-05:00,6425.25,6426.5,6425.25,6426.0
2025-08-19 13:19:00-05:00,6426.0,6427.0,6425.0,6425.75
2025-08-19 13:20:00-05:00,6425.5,6426.25,6423.75,6424.0
2025-08-19 13:21:00-05:00,6423.75,6425.75,6423.75,6425.75
2025-08-19 13:22:00-05:00,6425.5,6426.25,6424.75,6425.5
2025-08-19 13:23:00-05:00,6425.5,6426.25,6425.25,6425.25
2025-08-19 13:24:00-05:00,6425.5,6426.25,6425.0,6425.25
2025-08-19 13:25:00-05:00,6425.25,6427.5,6425.0,6427.25
2025-08-19 13:26:00-05:00,6427.25,6427.75,6425.75,6426.0
2025-08-19 13:27:00-05:00,6426.0,6426.25,6424.0,6424.5
2025-08-19 13:28:00-05:00,6424.75,6426.25,6424.75,6425.25
2025-08-19 13:29:00-05:00,6425.5,6426.0,6424.75,6425.5
2025-08-19 13:30:00-05:00,6425.5,6425.75,6425.0,6425.0
2025-08-19 13:31:00-05:00,6425.0,6426.75,6425.0,6425.25
2025-08-19 13:32:00-05:00,6425.5,6426.5,6424.5,6426.25
2025-08-19 13:33:00-05:00,6426.0,6426.25,6424.5,6424.5
2025-08-19 13:34:00-05:00,6424.5,6424.75,6422.75,6423.5
2025-08-19 13:35:00-05:00,6423.75,6425.0,6423.5,6423.75
2025-08-19 13:36:00-05:00,6423.75,6424.25,6422.0,6422.25
2025-08-19 13:37:00-05:00,6422.0,6423.25,6421.75,6423.0
2025-08-19 13:38:00-05:00,6422.75,6424.0,6422.75,6422.75
2025-08-19 13:39:00-05:00,6422.75,6423.5,6422.5,6422.75
2025-08-19 13:40:00-05:00,6422.75,6425.0,6422.75,6425.0
2025-08-19 13:41:00-05:00,6425.25,6425.5,6424.5,6425.0
2025-08-19 13:42:00-05:00,6424.75,6425.75,6424.0,6424.25
2025-08-19 13:43:00-05:00,6424.0,6424.75,6421.25,6421.75
2025-08-19 13:44:00-05:00,6421.5,6424.0,6421.25,6423.75
2025-08-19 13:45:00-05:00,6423.75,6424.75,6423.5,6423.75
2025-08-19 13:46:00-05:00,6423.75,6424.25,6422.25,6422.75
2025-08-19 13:47:00-05:00,6422.75,6424.25,6422.75,6423.5
2025-08-19 13:48:00-05:00,6423.25,6424.0,6422.5,6422.75
2025-08-19 13:49:00-05:00,6422.75,6423.5,6422.5,6422.75
2025-08-19 13:50:00-05:00,6422.75,6424.0,6422.25,6422.25
2025-08-19 13:51:00-05:00,6422.25,6423.75,6421.75,6423.0
2025-08-19 13:52:00-05:00,6423.0,6424.25,6422.25,6424.25
2025-08-19 13:53:00-05:00,6424.0,6426.25,6424.0,6425.75
2025-08-19 13:54:00-05:00,6425.75,6426.5,6425.25,6426.5
2025-08-19 13:55:00-05:00,6426.25,6426.75,6424.5,6424.75
2025-08-19 13:56:00-05:00,6424.5,6426.0,6424.5,6425.5
2025-08-19 13:57:00-05:00,6425.5,6426.75,6425.25,6426.5
2025-08-19 13:58:00-05:00,6426.25,6427.5,6426.0,6427.25
2025-08-19 13:59:00-05:00,6427.0,6427.75,6425.5,6425.75
2025-08-19 14:00:00-05:00,6426.0,6426.0,6422.75,6423.5
2025-08-19 14:01:00-05:00,6423.5,6423.75,6419.25,6419.5
2025-08-19 14:02:00-05:00,6419.5,6422.75,6419.5,6422.25
2025-08-19 14:03:00-05:00,6422.25,6423.75,6420.5,6421.25
2025-08-19 14:04:00-05:00,6421.0,6423.5,6421.0,6423.0
2025-08-19 14:05:00-05:00,6423.0,6423.25,6422.0,6422.75
2025-08-19 14:06:00-05:00,6422.5,6423.0,6421.0,6421.25
2025-08-19 14:07:00-05:00,6421.5,6423.25,6421.25,6422.25
2025-08-19 14:08:00-05:00,6422.25,6424.0,6422.0,6423.75
2025-08-19 14:09:00-05:00,6423.75,6424.25,6421.75,6422.0
2025-08-19 14:10:00-05:00,6422.0,6423.5,6421.25,6423.25
2025-08-19 14:11:00-05:00,6423.25,6423.5,6422.75,6423.0
2025-08-19 14:12:00-05:00,6422.75,6423.75,6421.5,6423.0
2025-08-19 14:13:00-05:00,6423.0,6423.25,6421.75,6422.0
2025-08-19 14:14:00-05:00,6422.0,6422.5,6421.5,6422.0
2025-08-19 14:15:00-05:00,6421.75,6422.5,6421.0,6421.75
2025-08-19 14:16:00-05:00,6421.75,6422.5,6420.75,6420.75
2025-08-19 14:17:00-05:00,6420.75,6421.5,6420.5,6421.0
2025-08-19 14:18:00-05:00,6421.0,6422.25,6421.0,6422.0
2025-08-19 14:19:00-05:00,6422.0,6423.0,6421.75,6422.75
2025-08-19 14:20:00-05:00,6422.5,6423.5,6421.75,6422.75
2025-08-19 14:21:00-05:00,6423.0,6424.75,6422.75,6424.75
2025-08-19 14:22:00-05:00,6424.75,6425.0,6423.75,6423.75
2025-08-19 14:23:00-05:00,6423.75,6426.25,6423.75,6425.75
2025-08-19 14:24:00-05:00,6426.0,6427.25,6425.5,6427.0
2025-08-19 14:25:00-05:00,6427.0,6427.0,6425.0,6425.0
2025-08-19 14:26:00-05:00,6425.25,6426.25,6425.0,6425.5
2025-08-19 14:27:00-05:00,6425.5,6426.5,6425.5,6425.75
2025-08-19 14:28:00-05:00,6425.5,6427.0,6425.5,6426.5
2025-08-19 14:29:00-05:00,6426.5,6427.0,6426.0,6426.5
2025-08-19 14:30:00-05:00,6426.75,6429.0,6426.0,6428.75
2025-08-19 14:31:00-05:00,6428.5,6428.75,6427.5,6427.5
2025-08-19 14:32:00-05:00,6427.5,6429.25,6427.5,6428.75
2025-08-19 14:33:00-05:00,6429.0,6429.0,6427.0,6427.5
2025-08-19 14:34:00-05:00,6427.75,6428.0,6427.25,6427.75
2025-08-19 14:35:00-05:00,6427.75,6428.5,6427.5,6428.5
2025-08-19 14:36:00-05:00,6428.5,6428.5,6427.25,6428.0
2025-08-19 14:37:00-05:00,6428.0,6428.5,6427.25,6427.5
2025-08-19 14:38:00-05:00,6427.75,6427.75,6426.5,6426.75
2025-08-19 14:39:00-05:00,6427.0,6428.0,6427.0,6427.25
2025-08-19 14:40:00-05:00,6427.5,6427.75,6426.75,6427.5
2025-08-19 14:41:00-05:00,6427.75,6428.0,6426.75,6427.0
2025-08-19 14:42:00-05:00,6427.0,6427.5,6426.5,6427.0
2025-08-19 14:43:00-05:00,6427.25,6428.75,6427.25,6428.5
2025-08-19 14:44:00-05:00,6428.75,6429.25,6428.5,6429.0
2025-08-19 14:45:00-05:00,6429.0,6429.0,6427.75,6428.25
2025-08-19 14:46:00-05:00,6428.0,6428.75,6428.0,6428.25
2025-08-19 14:47:00-05:00,6428.25,6428.25,6426.5,6426.75
2025-08-19 14:48:00-05:00,6426.75,6427.25,6425.0,6425.5
2025-08-19 14:49:00-05:00,6425.5,6426.5,6425.5,6426.25
2025-08-19 14:50:00-05:00,6426.25,6427.25,6422.25,6425.0
2025-08-19 14:51:00-05:00,6425.0,6426.0,6424.25,6424.75
2025-08-19 14:52:00-05:00,6424.5,6426.0,6424.5,6425.5
2025-08-19 14:53:00-05:00,6425.25,6425.5,6423.25,6424.0
2025-08-19 14:54:00-05:00,6423.75,6424.75,6421.75,6422.5
2025-08-19 14:55:00-05:00,6422.75,6426.0,6422.5,6425.5
2025-08-19 14:56:00-05:00,6425.75,6427.75,6425.25,6427.75
2025-08-19 14:57:00-05:00,6427.5,6429.5,6427.25,6428.5
2025-08-19 14:58:00-05:00,6428.5,6429.0,6427.25,6428.75
2025-08-19 14:59:00-05:00,6428.75,6434.25,6428.5,6432.75
2025-08-19 15:00:00-05:00,6432.75,6435.0,6432.5,6434.75
2025-08-19 15:01:00-05:00,6435.0,6436.5,6434.75,6435.5
2025-08-19 15:02:00-05:00,6435.75,6436.0,6434.5,6435.5
2025-08-19 15:03:00-05:00,6435.5,6436.25,6435.25,6436.0
2025-08-19 15:04:00-05:00,6435.75,6436.0,6434.75,6435.0
2025-08-19 15:05:00-05:00,6435.25,6436.0,6435.0,6435.5
2025-08-19 15:06:00-05:00,6435.75,6436.0,6435.25,6435.25
2025-08-19 15:07:00-05:00,6435.25,6435.75,6434.75,6435.5
2025-08-19 15:08:00-05:00,6435.25,6435.75,6434.25,6434.75
2025-08-19 15:09:00-05:00,6434.75,6435.25,6434.75,6435.25
2025-08-19 15:10:00-05:00,6435.25,6435.25,6433.75,6433.75
2025-08-19 15:11:00-05:00,6434.0,6434.25,6433.5,6433.5
2025-08-19 15:12:00-05:00,6433.5,6434.0,6433.5,6433.5
2025-08-19 15:13:00-05:00,6433.5,6434.0,6433.25,6433.5
2025-08-19 15:14:00-05:00,6433.5,6434.25,6433.25,6433.75
2025-08-19 15:15:00-05:00,6434.0,6434.25,6433.25,6433.25
2025-08-19 15:16:00-05:00,6433.5,6434.0,6433.25,6433.75
2025-08-19 15:17:00-05:00,6434.0,6434.75,6434.0,6434.25
2025-08-19 15:18:00-05:00,6434.5,6434.5,6434.0,6434.25
2025-08-19 15:19:00-05:00,6434.25,6434.75,6434.25,6434.5
2025-08-19 15:20:00-05:00,6434.25,6434.5,6434.0,6434.0
2025-08-19 15:21:00-05:00,6434.0,6434.25,6434.0,6434.25
2025-08-19 15:22:00-05:00,6434.25,6435.0,6434.25,6434.5
2025-08-19 15:23:00-05:00,6434.5,6434.75,6434.0,6434.25
2025-08-19 15:24:00-05:00,6434.25,6434.25,6433.5,6433.5
2025-08-19 15:25:00-05:00,6433.75,6434.25,6433.5,6434.0
2025-08-19 15:26:00-05:00,6434.0,6434.75,6434.0,6434.5
2025-08-19 15:27:00-05:00,6434.5,6435.0,6434.25,6435.0
2025-08-19 15:28:00-05:00,6435.0,6435.25,6434.75,6435.0
2025-08-19 15:29:00-05:00,6435.0,6435.25,6434.75,6435.0
2025-08-19 15:30:00-05:00,6435.0,6435.25,6435.0,6435.25
2025-08-19 15:31:00-05:00,6435.0,6435.25,6434.75,6434.75
2025-08-19 15:32:00-05:00,6434.75,6435.0,6434.5,6434.5
2025-08-19 15:33:00-05:00,6434.5,6434.75,6434.25,6434.5
2025-08-19 15:34:00-05:00,6434.75,6434.75,6434.0,6434.0
2025-08-19 15:35:00-05:00,6434.0,6434.0,6433.5,6433.75
2025-08-19 15:36:00-05:00,6433.75,6433.75,6433.0,6433.25
2025-08-19 15:37:00-05:00,6433.0,6433.75,6432.75,6433.5
2025-08-19 15:38:00-05:00,6433.5,6434.0,6433.5,6434.0
2025-08-19 15:39:00-05:00,6434.0,6434.0,6433.75,6433.75
2025-08-19 15:40:00-05:00,6433.75,6434.0,6433.0,6433.25
2025-08-19 15:41:00-05:00,6433.0,6433.25,6432.5,6432.75
2025-08-19 15:42:00-05:00,6433.0,6433.25,6433.0,6433.25
2025-08-19 15:43:00-05:00,6433.25,6433.75,6433.25,6433.5
2025-08-19 15:44:00-05:00,6433.5,6434.0,6433.25,6434.0
2025-08-19 15:45:00-05:00,6434.0,6434.0,6433.25,6433.5
2025-08-19 15:46:00-05:00,6433.5,6434.25,6433.5,6434.0
2025-08-19 15:47:00-05:00,6434.25,6434.25,6434.0,6434.0
2025-08-19 15:48:00-05:00,6434.25,6434.5,6434.0,6434.5
2025-08-19 15:49:00-05:00,6434.5,6434.75,6434.25,6434.75
2025-08-19 15:50:00-05:00,6434.5,6434.75,6434.25,6434.75
2025-08-19 15:51:00-05:00,6434.75,6435.0,6434.5,6435.0
2025-08-19 15:52:00-05:00,6435.0,6435.0,6434.5,6434.5
2025-08-19 15:53:00-05:00,6434.75,6434.75,6434.5,6434.75
2025-08-19 15:54:00-05:00,6434.75,6434.75,6434.5,6434.5
2025-08-19 15:55:00-05:00,6434.5,6434.75,6434.5,6434.5
2025-08-19 15:56:00-05:00,6434.5,6434.5,6434.25,6434.25
2025-08-19 15:57:00-05:00,6434.25,6434.5,6434.25,6434.5
2025-08-19 15:58:00-05:00,6434.5,6435.0,6434.25,6435.0
2025-08-19 15:59:00-05:00,6434.75,6435.25,6434.75,6435.0
2025-08-20 08:30:00-05:00,6428.0,6430.75,6423.5,6424.0
2025-08-20 08:31:00-05:00,6424.0,6425.25,6421.75,6422.0
2025-08-20 08:32:00-05:00,6422.0,6422.5,6419.5,6420.0
