[2025-08-20 14:33:10] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.8 | Sprd=1.0
[2025-08-20 14:34:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.7 | Sprd=1.0
[2025-08-20 14:35:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-20 14:36:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-20 14:37:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-20 14:38:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.9 | Sprd=1.0
[2025-08-20 14:39:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-20 14:40:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.1 | Sprd=1.0
[2025-08-20 14:41:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.3 | Sprd=1.0
[2025-08-20 14:42:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.0 | Sprd=1.0
[2025-08-20 14:43:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.1 | Sprd=1.0
[2025-08-20 14:44:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=7.9 | Sprd=1.0
[2025-08-20 14:45:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.1 | Sprd=1.0
[2025-08-20 14:46:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.2 | Sprd=1.0
[2025-08-20 14:47:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-20 14:48:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-20 14:49:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-20 14:50:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.6 | Sprd=1.0
[2025-08-20 14:51:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-20 14:52:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-20 14:53:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-20 14:54:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-20 14:55:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-20 14:56:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.5 | Sprd=1.0
