Time,Open,High,Low,Close
2025-08-22 06:36:00-05:00,6400.25,6400.5,6399.0,6399.25
2025-08-22 06:37:00-05:00,6399.25,6399.25,6399.0,6399.0
2025-08-22 06:38:00-05:00,6399.25,6399.75,6399.25,6399.25
2025-08-22 06:39:00-05:00,6399.0,6399.25,6399.0,6399.25
2025-08-22 06:40:00-05:00,6399.25,6399.75,6399.25,6399.25
2025-08-22 06:41:00-05:00,6399.25,6399.25,6398.0,6399.25
2025-08-22 06:42:00-05:00,6399.25,6400.0,6399.25,6399.5
2025-08-22 06:43:00-05:00,6399.5,6399.5,6399.0,6399.0
2025-08-22 06:44:00-05:00,6399.0,6400.0,6399.0,6399.5
2025-08-22 06:45:00-05:00,6399.5,6399.5,6399.25,6399.5
2025-08-22 06:46:00-05:00,6399.75,6400.25,6399.5,6400.0
2025-08-22 06:47:00-05:00,6399.75,6400.5,6399.75,6400.0
2025-08-22 06:48:00-05:00,6400.25,6400.5,6400.0,6400.0
2025-08-22 06:49:00-05:00,6400.25,6400.75,6400.0,6400.5
2025-08-22 06:50:00-05:00,6400.75,6401.5,6400.5,6400.5
2025-08-22 06:51:00-05:00,6400.75,6401.25,6400.25,6400.75
2025-08-22 06:52:00-05:00,6400.75,6400.75,6400.5,6400.75
2025-08-22 06:53:00-05:00,6400.75,6400.75,6400.25,6400.75
2025-08-22 06:54:00-05:00,6400.75,6400.75,6400.25,6400.5
2025-08-22 06:55:00-05:00,6400.25,6400.75,6400.25,6400.5
2025-08-22 06:56:00-05:00,6400.5,6400.75,6399.75,6399.75
2025-08-22 06:57:00-05:00,6400.0,6400.25,6400.0,6400.0
2025-08-22 06:58:00-05:00,6400.25,6400.5,6400.0,6400.0
2025-08-22 06:59:00-05:00,6400.0,6400.5,6399.25,6400.0
2025-08-22 07:00:00-05:00,6399.75,6401.0,6399.5,6400.25
2025-08-22 07:01:00-05:00,6400.0,6400.0,6399.25,6400.0
2025-08-22 07:02:00-05:00,6400.25,6401.25,6400.25,6400.75
2025-08-22 07:03:00-05:00,6400.75,6401.75,6400.75,6401.25
2025-08-22 07:04:00-05:00,6401.25,6402.0,6401.0,6401.25
2025-08-22 07:05:00-05:00,6401.0,6401.75,6400.5,6401.5
2025-08-22 07:06:00-05:00,6401.5,6402.25,6401.5,6401.5
2025-08-22 07:07:00-05:00,6401.5,6401.5,6401.0,6401.25
2025-08-22 07:08:00-05:00,6401.5,6401.75,6401.0,6401.5
2025-08-22 07:09:00-05:00,6401.25,6401.25,6401.0,6401.25
2025-08-22 07:10:00-05:00,6401.0,6401.25,6400.0,6400.5
