Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-19 13:51:00+00:00,6462.0,6462.0,50.0,,0,0,LIVE
2025-08-19 13:52:00+00:00,6461.777777777777,6461.9047619047615,50.0,,0,0,LIVE
2025-08-19 13:53:00+00:00,6462.716049382716,6462.294784580498,50.0,,0,0,LIVE
2025-08-19 13:54:00+00:00,6463.390260631001,6462.623852715689,50.0,,0,0,LIVE
2025-08-19 13:55:00+00:00,6463.636869379668,6462.802533409434,50.0,,0,0,LIVE
2025-08-19 13:56:00+00:00,6464.217565073075,6463.130863560916,50.0,,0,0,LIVE
2025-08-19 13:57:00+00:00,6464.446995056836,6463.332686078924,50.0,,0,0,LIVE
2025-08-19 13:58:00+00:00,6464.569885044206,6463.491477880931,50.0,,0,0,LIVE
2025-08-19 13:59:00+00:00,6464.387688367716,6463.516099035127,50.0,,0,0,LIVE
2025-08-19 14:00:00+00:00,6464.245979841557,6463.538375317496,50.0,,0,0,LIVE
2025-08-19 14:01:00+00:00,6464.524650987877,6463.725196715829,50.0,,0,0,LIVE
2025-08-19 14:02:00+00:00,6465.296950768348,6464.132320838131,50.0,,0,0,LIVE
2025-08-19 14:03:00+00:00,6466.508739486493,6464.762575996404,50.0,,0,0,LIVE
2025-08-19 14:04:00+00:00,6468.67346404505,6465.8566163776995,50.0,,0,0,LIVE
