Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-21 19:19:00+00:00,6394.482286249949,6394.353613225123,48.93639187831082,,0,0,LIVE
2025-08-21 19:20:00+00:00,6394.375111527737,6394.319935775111,50.02421255981381,,0,0,LIVE
2025-08-21 19:21:00+00:00,6394.180642299351,6394.241846653671,47.82960299390802,,0,0,LIVE
2025-08-21 19:22:00+00:00,6393.973832899495,6394.1473850676075,46.72580776518632,,0,0,LIVE
2025-08-21 19:23:00+00:00,6394.146314477385,6394.20477696593,53.63902537446032,,0,0,LIVE
2025-08-21 19:24:00+00:00,6394.3360223713,6394.280512492985,54.69426233176118,,0,0,LIVE
2025-08-21 19:25:00+00:00,6394.483572955456,6394.3490351127,54.69426233176118,,0,0,LIVE
2025-08-21 19:26:00+00:00,6394.320556743132,6394.291984149586,48.31696775702181,,0,0,LIVE
2025-08-21 19:27:00+00:00,6393.9715441335475,6394.145128516292,43.90637498650909,,0,0,LIVE
2025-08-21 19:28:00+00:00,6393.700089881649,6394.012259133788,43.90637498650909,,0,0,LIVE
2025-08-21 19:29:00+00:00,6393.322292130171,6393.82061540676,40.67659794608832,,0,0,LIVE
2025-08-21 19:30:00+00:00,6393.028449434578,6393.647223463259,40.676597946088314,,0,0,LIVE
2025-08-21 19:31:00+00:00,6392.577682893561,6393.3951069429495,36.522183684634314,,0,0,LIVE
2025-08-21 19:32:00+00:00,6392.227086694993,6393.1670015198115,36.522183684634314,,0,0,LIVE
2025-08-21 19:33:00+00:00,6391.787734096106,6392.889191851258,33.54236721026682,,0,0,LIVE
2025-08-21 19:34:00+00:00,6391.334904296971,6392.590221198758,31.686283705227922,,0,0,LIVE
2025-08-21 19:35:00+00:00,6390.816036675422,6392.248295370305,29.08631320268954,,0,0,LIVE
2025-08-21 19:36:00+00:00,6390.468028525328,6391.962743430276,31.115318576692047,,0,0,LIVE
2025-08-21 19:37:00+00:00,6389.697355519699,6391.49010119882,24.35985661558682,,0,0,LIVE
2025-08-21 19:38:00+00:00,6389.1534987375435,6391.0862820370285,26.27515672257897,,0,0,LIVE
2025-08-21 19:39:00+00:00,6388.952721240312,6390.816159938264,33.52588647712736,,0,0,LIVE
2025-08-21 19:40:00+00:00,6388.7410054091315,6390.547954229858,32.66107192914508,,0,0,LIVE
2025-08-21 19:41:00+00:00,6387.909670873769,6390.019577636538,24.495382311158494,,0,0,LIVE
2025-08-21 19:42:00+00:00,6387.429744012931,6389.612951194963,29.25716514724327,,0,0,LIVE
2025-08-21 19:43:00+00:00,6387.167578676725,6389.292670128776,32.32152700485807,,0,0,LIVE
2025-08-21 19:44:00+00:00,6387.07478341523,6389.050511068893,35.33794667124917,,0,0,LIVE
2025-08-21 19:45:00+00:00,6386.7803871007345,6388.736176681379,32.24275183632197,,0,0,LIVE
2025-08-21 19:46:00+00:00,6386.495856633905,6388.42796937839,31.499936183123438,,0,0,LIVE
2025-08-21 19:47:00+00:00,6386.218999604148,6388.1253056280675,30.737330946992188,,0,0,LIVE
2025-08-21 19:48:00+00:00,6386.39255524767,6388.0181336634905,41.427125740218635,,0,0,LIVE
2025-08-21 19:49:00+00:00,6386.638654081521,6387.968787600301,44.082551305522436,,0,0,LIVE
2025-08-21 19:50:00+00:00,6386.9967309522945,6387.995569733606,47.89818267335579,,0,0,LIVE
2025-08-21 19:51:00+00:00,6387.664124074007,6388.186467854215,55.52429761260985,,0,0,LIVE
2025-08-21 19:52:00+00:00,6388.127652057561,6388.335375677623,54.30151552345151,,0,0,LIVE
2025-08-21 19:53:00+00:00,6388.265951600326,6388.374863708325,49.59649367700812,,0,0,LIVE
2025-08-21 19:54:00+00:00,6388.42907346692,6388.434400498009,50.74549452368044,,0,0,LIVE
2025-08-21 19:55:00+00:00,6389.000390474272,6388.678743307723,58.830959732233566,,0,0,LIVE
