Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-20 17:25:00+00:00,6400.155125601209,6400.583427954714,45.528412963380745,,0,0,LIVE
2025-08-20 17:26:00+00:00,6399.731764356496,6400.361196720933,45.04314444572962,,0,0,LIVE
2025-08-20 17:27:00+00:00,6399.124705610608,6400.041082747511,42.59832487152762,,0,0,LIVE
2025-08-20 17:28:00+00:00,6399.319215474918,6400.037170104891,49.66027829062539,,0,0,LIVE
2025-08-20 17:29:00+00:00,6399.3038342582695,6399.962201523473,48.06813466138519,,0,0,LIVE
2025-08-20 17:30:00+00:00,6399.73631553421,6400.084848997428,52.4464723065612,,0,0,LIVE
2025-08-20 17:31:00+00:00,6400.794912082163,6400.505339569101,58.560505908829036,,0,0,LIVE
2025-08-20 17:32:00+00:00,6402.118264952793,6401.100069133949,62.18534752476523,,0,0,LIVE
2025-08-20 17:33:00+00:00,6403.425317185505,6401.757205406906,64.06593326533775,,0,0,LIVE
2025-08-20 17:34:00+00:00,6404.5530244776155,6402.3993763205335,64.81959851549273,,0,0,LIVE
2025-08-20 17:35:00+00:00,6405.541241260367,6403.02800714715,65.59666354981482,,0,0,LIVE
2025-08-20 17:36:00+00:00,6406.198743202508,6403.549149323611,64.07256390352964,,0,0,LIVE
2025-08-20 17:37:00+00:00,6406.265689157506,6403.830182721363,58.24319576372444,,0,0,LIVE
2025-08-20 17:38:00+00:00,6406.428869344727,6404.132070081233,59.241565857193834,,0,0,LIVE
2025-08-20 17:39:00+00:00,6406.889120601455,6404.54806340683,62.16419197435606,,0,0,LIVE
2025-08-20 17:40:00+00:00,6407.135982690021,6404.876819272846,60.60420155022652,,0,0,LIVE
2025-08-20 17:41:00+00:00,6407.49465320335,6405.245693627813,62.13899426235816,,0,0,LIVE
2025-08-20 17:42:00+00:00,6407.66250804705,6405.531818044212,60.44825357582682,,0,0,LIVE
2025-08-20 17:43:00+00:00,6407.848617369928,6405.814502040001,61.019359211426085,,0,0,LIVE
2025-08-20 17:44:00+00:00,6408.271146843277,6406.189311369524,63.83149343275093,,0,0,LIVE
