[2025-08-20 08:48:10] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.6 | Sprd=1.0
[2025-08-20 08:49:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.3 | Sprd=1.0
[2025-08-20 08:50:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.6 | Sprd=1.0
[2025-08-20 08:51:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.9 | Sprd=1.0
[2025-08-20 08:52:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=16.1 | Sprd=1.0
[2025-08-20 08:53:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=15.8 | Sprd=1.0
[2025-08-20 08:54:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.6 | Sprd=1.0
[2025-08-20 08:55:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=18.3 | Sprd=1.0
[2025-08-20 08:56:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=18.1 | Sprd=1.0
[2025-08-20 08:57:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.1 | Sprd=1.0
[2025-08-20 08:58:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.8 | Sprd=1.0
[2025-08-20 08:59:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.6 | Sprd=1.0
[2025-08-20 09:00:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.4 | Sprd=1.0
[2025-08-20 09:01:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=21.4 | Sprd=1.0
[2025-08-20 09:02:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=21.9 | Sprd=1.0
[2025-08-20 09:03:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=22.6 | Sprd=1.0
[2025-08-20 09:04:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=22.1 | Sprd=1.0
[2025-08-20 09:05:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=22.5 | Sprd=1.0
[2025-08-20 09:06:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=22.4 | Sprd=1.0
[2025-08-20 09:07:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=22.6 | Sprd=1.0
[2025-08-20 09:08:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=21.1 | Sprd=1.0
[2025-08-20 09:09:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=21.8 | Sprd=1.0
[2025-08-20 09:10:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=21.1 | Sprd=1.0
[2025-08-20 09:11:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.4 | Sprd=1.0
[2025-08-20 09:12:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.9 | Sprd=1.0
[2025-08-20 09:13:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.4 | Sprd=1.0
[2025-08-20 09:14:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.4 | Sprd=1.0
[2025-08-20 09:15:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.2 | Sprd=1.0
[2025-08-20 09:16:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=18.6 | Sprd=1.0
[2025-08-20 09:17:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.0 | Sprd=1.0
[2025-08-20 09:18:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.4 | Sprd=1.0
[2025-08-20 09:19:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.0 | Sprd=1.0
[2025-08-20 09:20:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.9 | Sprd=1.0
[2025-08-20 09:21:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.0 | Sprd=1.0
[2025-08-20 09:22:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=20.1 | Sprd=1.0
[2025-08-20 09:23:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=19.0 | Sprd=1.0
[2025-08-20 09:24:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=18.6 | Sprd=1.0
[2025-08-20 09:25:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=18.6 | Sprd=1.0
[2025-08-20 09:26:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.9 | Sprd=1.0
[2025-08-20 09:27:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.3 | Sprd=1.0
[2025-08-20 09:28:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.2 | Sprd=1.0
[2025-08-20 09:29:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.3 | Sprd=1.0
[2025-08-20 09:30:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.5 | Sprd=1.0
[2025-08-20 09:31:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=17.1 | Sprd=1.0
[2025-08-20 09:32:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=16.4 | Sprd=1.0
[2025-08-20 09:33:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=16.0 | Sprd=1.0
[2025-08-20 09:34:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=15.1 | Sprd=1.0
[2025-08-20 09:35:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.1 | Sprd=1.0
[2025-08-20 09:36:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.9 | Sprd=1.0
[2025-08-20 09:37:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.2 | Sprd=1.0
[2025-08-20 09:38:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.6 | Sprd=1.0
[2025-08-20 09:39:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=14.8 | Sprd=1.0
