Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-15 12:58:00+00:00,6499.0,6499.0,50.0,,0,0,LIVE
2025-08-15 12:59:00+00:00,6498.88888888889,6498.952380952382,50.0,,0,0,LIVE
2025-08-15 13:00:00+00:00,6498.580246913581,6498.814058956917,50.0,,0,0,LIVE
2025-08-15 13:01:00+00:00,6498.5068587105625,6498.760339056258,50.0,,0,0,LIVE
2025-08-15 13:02:00+00:00,6498.227556774882,6498.616497241377,50.0,,0,0,LIVE
2025-08-15 13:03:00+00:00,6497.899210824908,6498.438735599341,50.0,,0,0,LIVE
2025-08-15 13:04:00+00:00,6498.08827508604,6498.468379827976,50.0,,0,0,LIVE
2025-08-15 13:05:00+00:00,6498.401991733586,6498.566629368169,50.0,,0,0,LIVE
2025-08-15 13:06:00+00:00,6498.757104681678,6498.703140856915,50.0,,0,0,LIVE
2025-08-15 13:07:00+00:00,6498.866636974639,6498.755222680066,50.0,,0,0,LIVE
2025-08-15 13:08:00+00:00,6498.5629398691635,6498.635677662917,50.0,,0,0,LIVE
2025-08-15 13:09:00+00:00,6498.437842120461,6498.575136933116,50.0,,0,0,LIVE
2025-08-15 13:10:00+00:00,6498.118321649247,6498.425123891866,50.0,,0,0,LIVE
2025-08-15 13:11:00+00:00,6497.703139060526,6498.217969235498,50.0,,0,0,LIVE
2025-08-15 13:12:00+00:00,6497.324663713743,6498.006734070213,34.42100766628322,,0,0,LIVE
2025-08-15 13:13:00+00:00,6497.141405110689,6497.863235587335,38.77745021497574,,0,0,LIVE
2025-08-15 13:14:00+00:00,6496.943315086092,6497.709594102827,37.438273908198894,,0,0,LIVE
2025-08-15 13:15:00+00:00,6496.789245066961,6497.570585140654,37.438273908198894,,0,0,LIVE
2025-08-15 13:16:00+00:00,6496.613857274303,6497.421005603449,35.99652876365661,,0,0,LIVE
