Time,Open,High,Low,Close
2025-08-15 12:58:00+00:00,6499.0,6499.0,6499.0,6499.0
2025-08-15 12:59:00+00:00,6498.75,6499.5,6498.0,6498.5
2025-08-15 13:00:00+00:00,6498.25,6498.5,6497.5,6497.5
2025-08-15 13:01:00+00:00,6497.75,6499.0,6497.75,6498.25
2025-08-15 13:02:00+00:00,6498.5,6498.75,6496.25,6497.25
2025-08-15 13:03:00+00:00,6497.0,6497.5,6496.75,6496.75
2025-08-15 13:04:00+00:00,6497.0,6499.0,6497.0,6498.75
2025-08-15 13:05:00+00:00,6498.75,6499.75,6498.75,6499.5
2025-08-15 13:06:00+00:00,6499.25,6500.0,6499.0,6500.0
2025-08-15 13:07:00+00:00,6500.0,6500.5,6499.0,6499.25
2025-08-15 13:08:00+00:00,6499.25,6499.25,6497.0,6497.5
2025-08-15 13:09:00+00:00,6497.5,6498.75,6497.5,6498.0
2025-08-15 13:10:00+00:00,6497.75,6498.0,6496.5,6497.0
2025-08-15 13:11:00+00:00,6497.0,6497.0,6495.75,6496.25
2025-08-15 13:12:00+00:00,6496.0,6496.25,6495.25,6496.0
2025-08-15 13:13:00+00:00,6495.75,6496.5,6495.75,6496.5
2025-08-15 13:14:00+00:00,6496.5,6496.5,6496.25,6496.25
2025-08-15 13:15:00+00:00,6496.25,6497.25,6496.0,6496.25
2025-08-15 13:16:00+00:00,6496.25,6496.75,6495.5,6496.0
