Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-19 14:14:00+00:00,6473.387908235867,6471.214616441307,57.92045961528876,,0,0,LIVE
2025-08-19 14:15:00+00:00,6473.079484183452,6471.2894148754685,55.50528262652539,,0,0,LIVE
2025-08-19 14:16:00+00:00,6472.561821031574,6471.238042030186,51.6403694976377,,0,0,LIVE
2025-08-19 14:17:00+00:00,6472.492527469002,6471.334418979692,55.63276630023899,,0,0,LIVE
2025-08-19 14:18:00+00:00,6472.605299142558,6471.493045743531,57.52109971361501,,0,0,LIVE
2025-08-19 14:19:00+00:00,6472.693010444212,6471.636565196529,57.52109971361501,,0,0,LIVE
2025-08-19 14:20:00+00:00,6472.872341456609,6471.814035177811,58.874437733964136,,0,0,LIVE
2025-08-19 14:21:00+00:00,6473.011821132918,6471.974603256114,58.874437733964136,,0,0,LIVE
2025-08-19 14:22:00+00:00,6473.175860881159,6472.143688660294,59.62042958488971,,0,0,LIVE
2025-08-19 14:23:00+00:00,6472.914558463124,6472.13000402598,52.44847075244066,,0,0,LIVE
2025-08-19 14:24:00+00:00,6472.933545471319,6472.212860785411,55.72594032067518,,0,0,LIVE
2025-08-19 14:25:00+00:00,6472.503868699915,6472.097350234419,48.5226146023779,,0,0,LIVE
2025-08-19 14:26:00+00:00,6472.169675655489,6471.992840688283,48.52261460237791,,0,0,LIVE
2025-08-19 14:27:00+00:00,6471.187525509825,6471.5887606227325,39.017491884082354,,0,0,LIVE
2025-08-19 14:28:00+00:00,6470.034742063197,6471.056497706282,35.03746848723405,,0,0,LIVE
2025-08-19 14:29:00+00:00,6469.027021604708,6470.527307448541,33.97123039933119,,0,0,LIVE
2025-08-19 14:30:00+00:00,6468.076572359218,6469.977087691537,32.379506839977395,,0,0,LIVE
2025-08-19 14:31:00+00:00,6467.226222946058,6469.4316507685335,31.325724500152816,,0,0,LIVE
2025-08-19 14:32:00+00:00,6467.39817340249,6469.295303076292,45.62009611899625,,0,0,LIVE
2025-08-19 14:33:00+00:00,6468.031912646381,6469.386226592836,52.0668734962776,,0,0,LIVE
2025-08-19 14:34:00+00:00,6468.191487613852,6469.325633583994,47.98288925965633,,0,0,LIVE
2025-08-19 14:35:00+00:00,6467.648934810773,6468.985097052186,41.04814059898399,,0,0,LIVE
2025-08-19 14:36:00+00:00,6466.671393741713,6468.4388973329305,36.33535987489951,,0,0,LIVE
2025-08-19 14:37:00+00:00,6466.022195132443,6467.992335682175,37.87170179588654,,0,0,LIVE
2025-08-19 14:38:00+00:00,6465.295040658566,6467.4930656172055,36.000532034434634,,0,0,LIVE
2025-08-19 14:39:00+00:00,6464.5072538455515,6466.946106986996,34.18176315840613,,0,0,LIVE
2025-08-19 14:40:00+00:00,6464.005641879874,6466.49885870252,35.92482612420967,,0,0,LIVE
2025-08-19 14:41:00+00:00,6463.171054795458,6465.90372930228,32.2461665554105,,0,0,LIVE
2025-08-19 14:42:00+00:00,6462.244153729801,6465.2462312734915,30.166988947997055,,0,0,LIVE
2025-08-19 14:43:00+00:00,6461.356564012067,6464.579923533159,28.960414287435768,,0,0,LIVE
2025-08-19 14:44:00+00:00,6460.499549787163,6463.905645101429,27.764508653704766,,0,0,LIVE
2025-08-19 14:45:00+00:00,6459.444094278905,6463.128916996531,25.154351069015476,,0,0,LIVE
2025-08-19 14:46:00+00:00,6458.623184439149,6462.426162996861,25.154351069015476,,0,0,LIVE
