Time,Open,High,Low,Close,Volume
2025-08-21 22:00:00+0000,6392.0,6395.0,6391.5,6394.0,467.0
2025-08-21 22:01:00+0000,6393.75,6396.75,6393.75,6396.5,439.0
2025-08-21 22:02:00+0000,6396.0,6396.75,6395.0,6395.25,193.0
2025-08-21 22:03:00+0000,6395.5,6395.75,6393.25,6393.75,253.0
2025-08-21 22:04:00+0000,6393.75,6394.75,6393.75,6394.25,87.0
2025-08-21 22:05:00+0000,6394.25,6394.5,6393.5,6394.0,70.0
2025-08-21 22:06:00+0000,6394.0,6394.75,6394.0,6394.5,115.0
2025-08-21 22:07:00+0000,6394.5,6394.5,6394.25,6394.5,86.0
2025-08-21 22:08:00+0000,6394.5,6395.75,6394.25,6394.25,167.0
2025-08-21 22:09:00+0000,6394.25,6395.0,6393.5,6395.0,68.0
2025-08-21 22:10:00+0000,6395.0,6396.25,6394.75,6396.0,223.0
2025-08-21 22:11:00+0000,6396.0,6396.0,6395.5,6396.0,39.0
2025-08-21 22:12:00+0000,6396.25,6396.25,6395.25,6396.0,79.0
2025-08-21 22:13:00+0000,6396.0,6396.25,6395.75,6395.75,46.0
2025-08-21 22:14:00+0000,6396.0,6396.25,6394.75,6395.0,98.0
2025-08-21 22:15:00+0000,6395.0,6396.0,6394.75,6396.0,76.0
2025-08-21 22:16:00+0000,6396.0,6396.75,6396.0,6396.5,97.0
2025-08-21 22:17:00+0000,6396.75,6396.75,6396.5,6396.75,31.0
2025-08-21 22:18:00+0000,6397.0,6397.5,6396.25,6396.75,116.0
2025-08-21 22:19:00+0000,6396.75,6397.0,6396.5,6396.5,40.0
2025-08-21 22:20:00+0000,6396.25,6396.75,6396.0,6396.5,68.0
2025-08-21 22:21:00+0000,6396.25,6396.5,6395.5,6395.75,66.0
2025-08-21 22:22:00+0000,6396.0,6396.0,6395.5,6395.5,85.0
2025-08-21 22:23:00+0000,6395.5,6396.0,6395.5,6395.75,39.0
2025-08-21 22:24:00+0000,6395.75,6395.75,6395.25,6395.25,54.0
2025-08-21 22:25:00+0000,6395.5,6395.5,6394.75,6394.75,91.0
2025-08-21 22:26:00+0000,6394.75,6395.0,6394.5,6394.75,95.0
2025-08-21 22:27:00+0000,6394.75,6395.0,6394.25,6394.75,174.0
2025-08-21 22:28:00+0000,6394.5,6394.5,6393.5,6393.75,94.0
2025-08-21 22:29:00+0000,6394.0,6394.0,6393.0,6393.25,184.0
2025-08-21 22:30:00+0000,6393.0,6394.0,6393.0,6393.75,69.0
2025-08-21 22:31:00+0000,6393.75,6394.0,6393.5,6393.5,80.0
2025-08-21 22:32:00+0000,6393.5,6394.5,6393.5,6394.5,68.0
2025-08-21 22:33:00+0000,6394.25,6394.25,6393.5,6393.5,41.0
2025-08-21 22:34:00+0000,6393.5,6393.75,6393.0,6393.75,84.0
2025-08-21 22:35:00+0000,6393.75,6393.75,6393.25,6393.25,83.0
2025-08-21 22:36:00+0000,6393.25,6393.75,6393.0,6393.75,65.0
2025-08-21 22:37:00+0000,6394.0,6394.5,6393.75,6394.5,87.0
2025-08-21 22:38:00+0000,6394.5,6395.5,6394.5,6395.5,121.0
2025-08-21 22:39:00+0000,6395.75,6395.75,6395.75,6395.75,36.0
2025-08-21 22:40:00+0000,6395.75,6395.75,6395.0,6395.25,37.0
2025-08-21 22:41:00+0000,6395.25,6395.75,6395.25,6395.75,33.0
2025-08-21 22:42:00+0000,6395.5,6395.5,6395.5,6395.5,9.0
2025-08-21 22:43:00+0000,6395.5,6396.25,6395.5,6396.0,78.0
2025-08-21 22:44:00+0000,6396.25,6397.5,6396.0,6397.25,114.0
2025-08-21 22:45:00+0000,6397.25,6397.5,6396.5,6396.5,162.0
2025-08-21 22:46:00+0000,6396.5,6396.5,6396.25,6396.25,59.0
2025-08-21 22:47:00+0000,6396.0,6396.0,6395.5,6396.0,51.0
2025-08-21 22:48:00+0000,6396.0,6396.0,6395.5,6395.5,28.0
2025-08-21 22:49:00+0000,6395.75,6395.75,6395.0,6395.0,44.0
2025-08-21 22:50:00+0000,6395.25,6395.75,6395.25,6395.5,50.0
2025-08-21 22:51:00+0000,6395.75,6396.0,6395.75,6395.75,32.0
2025-08-21 22:52:00+0000,6395.75,6395.75,6395.25,6395.5,18.0
2025-08-21 22:53:00+0000,6395.75,6396.0,6395.5,6395.75,26.0
2025-08-21 22:54:00+0000,6396.0,6396.5,6396.0,6396.25,53.0
2025-08-21 22:55:00+0000,6396.0,6397.0,6396.0,6396.75,72.0
2025-08-21 22:56:00+0000,6396.75,6397.0,6396.75,6396.75,57.0
2025-08-21 22:57:00+0000,6396.75,6397.25,6396.75,6397.25,59.0
2025-08-21 22:58:00+0000,6397.0,6397.5,6396.75,6396.75,91.0
2025-08-21 22:59:00+0000,6396.75,6397.25,6396.75,6396.75,22.0
2025-08-21 23:00:00+0000,6396.5,6396.5,6396.25,6396.25,38.0
2025-08-21 23:01:00+0000,6396.25,6396.5,6396.0,6396.25,52.0
2025-08-21 23:02:00+0000,6396.25,6396.25,6395.75,6396.0,58.0
2025-08-21 23:03:00+0000,6395.75,6396.0,6395.75,6395.75,45.0
2025-08-21 23:04:00+0000,6395.75,6396.0,6395.75,6395.75,22.0
2025-08-21 23:05:00+0000,6395.75,6395.75,6395.75,6395.75,19.0
2025-08-21 23:06:00+0000,6395.5,6395.5,6395.5,6395.5,20.0
2025-08-21 23:07:00+0000,6395.5,6395.5,6395.5,6395.5,12.0
2025-08-21 23:08:00+0000,6395.5,6395.5,6395.0,6395.25,39.0
2025-08-21 23:09:00+0000,6395.25,6395.5,6395.25,6395.25,48.0
2025-08-21 23:10:00+0000,6395.0,6395.25,6395.0,6395.25,25.0
2025-08-21 23:11:00+0000,6395.25,6395.25,6395.0,6395.25,33.0
2025-08-21 23:12:00+0000,6395.25,6395.25,6395.0,6395.0,32.0
2025-08-21 23:13:00+0000,6395.25,6395.25,6395.0,6395.0,35.0
2025-08-21 23:14:00+0000,6395.0,6395.5,6395.0,6395.25,37.0
2025-08-21 23:15:00+0000,6395.25,6395.5,6395.25,6395.5,26.0
2025-08-21 23:16:00+0000,6395.5,6396.25,6395.5,6396.25,29.0
2025-08-21 23:17:00+0000,6396.25,6396.25,6396.25,6396.25,42.0
2025-08-21 23:18:00+0000,6396.0,6396.5,6396.0,6396.5,64.0
2025-08-21 23:19:00+0000,6396.75,6397.0,6396.75,6396.75,37.0
2025-08-21 23:20:00+0000,6396.75,6397.25,6396.75,6397.25,108.0
2025-08-21 23:21:00+0000,6397.25,6397.5,6396.75,6397.0,49.0
2025-08-21 23:22:00+0000,6397.0,6397.25,6397.0,6397.0,12.0
2025-08-21 23:23:00+0000,6397.0,6397.25,6397.0,6397.25,18.0
2025-08-21 23:24:00+0000,6397.25,6397.5,6397.0,6397.25,92.0
2025-08-21 23:25:00+0000,6397.5,6397.5,6397.0,6397.25,17.0
2025-08-21 23:26:00+0000,6397.0,6397.5,6397.0,6397.25,38.0
2025-08-21 23:27:00+0000,6397.5,6397.5,6397.0,6397.0,16.0
2025-08-21 23:28:00+0000,6397.25,6397.25,6397.0,6397.0,23.0
2025-08-21 23:29:00+0000,6396.75,6397.25,6396.75,6397.0,42.0
2025-08-21 23:30:00+0000,6397.25,6397.5,6397.25,6397.25,136.0
2025-08-21 23:31:00+0000,6397.25,6397.5,6395.25,6395.5,187.0
2025-08-21 23:32:00+0000,6395.25,6395.25,6394.75,6395.0,107.0
2025-08-21 23:33:00+0000,6395.25,6395.25,6394.25,6394.25,89.0
