Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-21 14:06:00+00:00,6397.975711576895,6393.985091401703,64.23768300298883,,0,0,LIVE
2025-08-21 14:07:00+00:00,6398.481109004251,6394.581749363446,60.160571044775345,,0,0,LIVE
2025-08-21 14:08:00+00:00,6399.31864033664,6395.312058947879,62.44244792673849,,0,0,LIVE
2025-08-21 14:09:00+00:00,6400.2478313729425,6396.0918628576055,63.83660899665004,,0,0,LIVE
2025-08-21 14:10:00+00:00,6400.5816466234,6396.630733061643,60.453250262187765,,0,0,LIVE
2025-08-21 14:11:00+00:00,6401.007947373755,6397.189710865296,61.3975311891626,,0,0,LIVE
2025-08-21 14:12:00+00:00,6402.006181290699,6397.981166973363,64.99776625466464,,0,0,LIVE
2025-08-21 14:13:00+00:00,6402.67147433721,6398.649627261614,63.92763306272342,,0,0,LIVE
2025-08-21 14:14:00+00:00,6402.91114670672,6399.135377046222,61.21421698741131,,0,0,LIVE
2025-08-21 14:15:00+00:00,6402.9864474385595,6399.527245898962,60.11506993370256,,0,0,LIVE
2025-08-21 14:16:00+00:00,6403.767236896658,6400.191317718109,64.5684676006525,,0,0,LIVE
2025-08-21 14:17:00+00:00,6405.096739808511,6401.101668411622,68.37162426027342,,0,0,LIVE
2025-08-21 14:18:00+00:00,6405.853019851064,6401.806271420039,65.46124314706037,,0,0,LIVE
2025-08-21 14:19:00+00:00,6406.274570995272,6402.372340808606,63.70893592309783,,0,0,LIVE
2025-08-21 14:20:00+00:00,6406.491332996323,6402.8368797792145,62.50763314407913,,0,0,LIVE
2025-08-21 14:21:00+00:00,6406.882147886029,6403.352415038337,63.970889274321806,,0,0,LIVE
2025-08-21 14:22:00+00:00,6407.075003911356,6403.771232653734,62.6542027516834,,0,0,LIVE
2025-08-21 14:23:00+00:00,6407.613891931055,6404.3168295438545,65.34291750416429,,0,0,LIVE
2025-08-21 14:24:00+00:00,6407.977471501931,6404.786655301583,64.62709675179592,,0,0,LIVE
2025-08-21 14:25:00+00:00,6407.482477834836,6404.878402415718,55.466038742908154,,0,0,LIVE
2025-08-21 14:26:00+00:00,6407.375260538205,6405.080459328507,57.76850912338335,,0,0,LIVE
2025-08-21 14:27:00+00:00,6407.847424863048,6405.501367963887,62.000066559292584,,0,0,LIVE
2025-08-21 14:28:00+00:00,6408.047997115704,6405.810761491136,60.05593479494198,,0,0,LIVE
2025-08-21 14:29:00+00:00,6408.81510886777,6406.352593730076,64.4568731529908,,0,0,LIVE
2025-08-21 14:30:00+00:00,6408.5784180082655,6406.485680041496,55.480219812025986,,0,0,LIVE
2025-08-21 14:31:00+00:00,6407.89432511754,6406.39180575183,50.89987793659308,,0,0,LIVE
2025-08-21 14:32:00+00:00,6407.140030646975,6406.211633775465,48.96502540011741,,0,0,LIVE
2025-08-21 14:33:00+00:00,6406.831134947647,6406.167668653992,51.44941821813904,,0,0,LIVE
2025-08-21 14:34:00+00:00,6406.313104959281,6406.008843067898,48.886549105392184,,0,0,LIVE
2025-08-21 14:35:00+00:00,6405.799081634997,6405.8175246804785,47.8595750508264,,0,0,LIVE
2025-08-21 14:36:00+00:00,6405.343730160553,6405.620617568052,47.32426102930294,,0,0,LIVE
2025-08-21 14:37:00+00:00,6404.6006790137635,6405.275796847284,43.644246727361214,,0,0,LIVE
2025-08-21 14:38:00+00:00,6403.133861455149,6404.582863814209,36.63232885637098,,0,0,LIVE
2025-08-21 14:39:00+00:00,6401.381892242893,6403.694019641427,32.7381063736557,,0,0,LIVE
2025-08-21 14:40:00+00:00,6400.13036063336,6402.937446342244,34.10962033959876,,0,0,LIVE
2025-08-21 14:41:00+00:00,6398.879169381503,6402.133880023935,32.33452252726022,,0,0,LIVE
2025-08-21 14:42:00+00:00,6398.683798407836,6401.740177164512,41.512576515787025,,0,0,LIVE
2025-08-21 14:43:00+00:00,6398.254065428317,6401.264922196463,39.45429669853139,,0,0,LIVE
2025-08-21 14:44:00+00:00,6398.808717555357,6401.215881987277,48.289874926168324,,0,0,LIVE
2025-08-21 14:45:00+00:00,6398.629002543055,6400.909607512298,43.58110695258974,,0,0,LIVE
2025-08-21 14:46:00+00:00,6399.489224200154,6401.0610734635075,51.85430098793181,,0,0,LIVE
2025-08-21 14:47:00+00:00,6399.547174377898,6400.936209324126,47.29049309553599,,0,0,LIVE
2025-08-21 14:48:00+00:00,6399.370024516143,6400.727998912305,45.71487101214708,,0,0,LIVE
2025-08-21 14:49:00+00:00,6398.621130179222,6400.27771330161,41.60919300066575,,0,0,LIVE
2025-08-21 14:50:00+00:00,6398.705323472728,6400.156026320505,47.18209961323159,,0,0,LIVE
2025-08-21 14:51:00+00:00,6398.437473812122,6399.903071432838,44.87585832022313,,0,0,LIVE
2025-08-21 14:52:00+00:00,6398.562479631651,6399.817064629711,47.63246193387862,,0,0,LIVE
2025-08-21 14:53:00+00:00,6398.604150824617,6399.715439426882,47.20873286617983,,0,0,LIVE
2025-08-21 14:54:00+00:00,6399.581006196924,6400.02825471956,54.60228042864386,,0,0,LIVE
2025-08-21 14:55:00+00:00,6399.840782597607,6400.096992365316,50.56474042596685,,0,0,LIVE
2025-08-21 14:56:00+00:00,6400.765053131473,6400.468707378142,55.66443146336899,,0,0,LIVE
2025-08-21 14:57:00+00:00,6401.595041324479,6400.852640008796,56.40945614522964,,0,0,LIVE
2025-08-21 14:58:00+00:00,6401.9628099190395,6401.080960007957,53.967836133007744,,0,0,LIVE
2025-08-21 14:59:00+00:00,6402.471074381476,6401.382773340533,55.62269792642717,,0,0,LIVE
2025-08-21 15:00:00+00:00,6403.033057852259,6401.727271117626,56.87490555355821,,0,0,LIVE
2025-08-21 15:01:00+00:00,6403.914600551757,6402.22943577309,60.10756125228696,,0,0,LIVE
2025-08-21 15:02:00+00:00,6404.155800429144,6402.493299032795,55.61775566955425,,0,0,LIVE
2025-08-21 15:03:00+00:00,6403.621178111556,6402.4225086487195,49.187984668353494,,0,0,LIVE
2025-08-21 15:04:00+00:00,6403.316471864544,6402.406079253604,50.14293348396526,,0,0,LIVE
2025-08-21 15:05:00+00:00,6402.30170033909,6402.057881229452,43.92045720422105,,0,0,LIVE
2025-08-21 15:06:00+00:00,6401.8457669304025,6401.885702064742,46.95838964159408,,0,0,LIVE
2025-08-21 15:07:00+00:00,6401.268929834758,6401.6346828204805,45.20042712862365,,0,0,LIVE
2025-08-21 15:08:00+00:00,6401.153612093701,6401.5504273137685,48.325421911294164,,0,0,LIVE
2025-08-21 15:09:00+00:00,6400.952809406212,6401.42657709341,47.35600496080187,,0,0,LIVE
2025-08-21 15:10:00+00:00,6400.3521850937195,6401.124045941657,43.58931660339655,,0,0,LIVE
2025-08-21 15:11:00+00:00,6399.107255072893,6400.5169939472125,37.906984618212036,,0,0,LIVE
2025-08-21 15:12:00+00:00,6397.194531723361,6399.562994523669,32.386077257528896,,0,0,LIVE
2025-08-21 15:13:00+00:00,6395.595746895948,6398.652233140462,31.79929832125626,,0,0,LIVE
2025-08-21 15:14:00+00:00,6393.7966920301815,6397.590115698513,28.97272532998123,,0,0,LIVE
2025-08-21 15:15:00+00:00,6392.564093801253,6396.700580870083,30.955519228826958,,0,0,LIVE
2025-08-21 15:16:00+00:00,6392.049850734308,6396.086239834838,36.07992066065987,,0,0,LIVE
2025-08-21 15:17:00+00:00,6392.538772793351,6395.911359850568,44.88964052598302,,0,0,LIVE
2025-08-21 15:18:00+00:00,6392.41904550594,6395.538849388609,41.430617817570514,,0,0,LIVE
2025-08-21 15:19:00+00:00,6393.04814650462,6395.511339923028,47.69961014056999,,0,0,LIVE
2025-08-21 15:20:00+00:00,6393.42633617026,6395.43883135893,46.868460709118466,,0,0,LIVE
