Time,Open,High,Low,Close
2025-08-21 01:23:00-05:00,6417.5,6417.75,6417.0,6417.0
2025-08-21 01:24:00-05:00,6417.25,6417.5,6416.25,6416.75
2025-08-21 01:25:00-05:00,6416.75,6416.75,6415.25,6415.5
2025-08-21 01:26:00-05:00,6415.75,6415.75,6415.0,6415.0
2025-08-21 01:27:00-05:00,6415.0,6415.0,6414.25,6414.25
2025-08-21 01:28:00-05:00,6414.0,6416.5,6413.75,6416.5
2025-08-21 01:29:00-05:00,6416.75,6416.75,6415.25,6415.5
2025-08-21 01:30:00-05:00,6415.25,6415.75,6415.25,6415.25
2025-08-21 01:31:00-05:00,6415.5,6417.0,6415.25,6417.0
2025-08-21 01:32:00-05:00,6417.0,6417.25,6416.5,6416.75
2025-08-21 01:33:00-05:00,6416.5,6417.25,6416.5,6417.25
2025-08-21 01:34:00-05:00,6417.25,6417.25,6416.75,6416.75
2025-08-21 01:35:00-05:00,6416.75,6417.0,6416.75,6416.75
2025-08-21 01:36:00-05:00,6417.0,6418.75,6417.0,6418.25
2025-08-21 01:37:00-05:00,6418.5,6418.75,6417.75,6418.5
2025-08-21 01:38:00-05:00,6418.25,6418.25,6417.75,6418.25
2025-08-21 01:39:00-05:00,6418.0,6418.25,6416.5,6416.5
2025-08-21 01:40:00-05:00,6416.5,6417.0,6416.5,6416.75
2025-08-21 01:41:00-05:00,6416.75,6417.25,6416.75,6417.0
2025-08-21 01:42:00-05:00,6417.0,6417.25,6416.5,6417.25
2025-08-21 01:43:00-05:00,6417.0,6417.0,6416.25,6416.5
2025-08-21 01:44:00-05:00,6416.5,6417.0,6416.5,6416.75
2025-08-21 01:45:00-05:00,6417.0,6417.0,6416.25,6416.5
2025-08-21 01:46:00-05:00,6416.5,6416.75,6416.25,6416.75
2025-08-21 01:47:00-05:00,6417.0,6417.0,6415.75,6416.25
2025-08-21 01:48:00-05:00,6416.25,6416.25,6415.75,6416.25
2025-08-21 01:49:00-05:00,6416.0,6416.0,6415.25,6415.75
2025-08-21 01:50:00-05:00,6415.5,6416.0,6415.5,6415.75
2025-08-21 01:51:00-05:00,6415.5,6416.0,6415.25,6415.75
2025-08-21 01:52:00-05:00,6415.75,6416.75,6415.75,6416.25
2025-08-21 01:53:00-05:00,6416.25,6416.25,6415.75,6416.0
2025-08-21 01:54:00-05:00,6415.75,6416.75,6415.75,6416.75
2025-08-21 01:55:00-05:00,6416.75,6416.75,6416.5,6416.75
2025-08-21 01:56:00-05:00,6416.5,6417.0,6416.5,6416.75
2025-08-21 01:57:00-05:00,6416.75,6417.0,6416.5,6416.5
2025-08-21 01:58:00-05:00,6416.5,6417.0,6416.25,6416.75
2025-08-21 01:59:00-05:00,6416.5,6417.0,6416.25,6416.25
2025-08-21 02:00:00-05:00,6416.25,6416.75,6412.5,6413.5
2025-08-21 02:01:00-05:00,6413.5,6414.0,6412.25,6412.5
2025-08-21 02:02:00-05:00,6412.75,6414.25,6412.5,6413.5
2025-08-21 02:03:00-05:00,6413.5,6414.5,6413.0,6414.5
2025-08-21 02:04:00-05:00,6414.75,6415.0,6413.75,6414.75
2025-08-21 02:05:00-05:00,6415.0,6415.25,6413.75,6414.75
2025-08-21 02:06:00-05:00,6414.5,6415.25,6413.5,6414.25
2025-08-21 02:07:00-05:00,6414.5,6416.75,6414.5,6416.25
2025-08-21 02:08:00-05:00,6416.0,6416.75,6416.0,6416.25
2025-08-21 02:09:00-05:00,6416.75,6417.25,6415.5,6415.75
