Time,Open,High,Low,Close
2025-08-22 09:16:00+00:00,6401.0,6402.0,6400.75,6401.75
2025-08-22 09:17:00+00:00,6401.75,6401.75,6401.0,6401.0
2025-08-22 09:18:00+00:00,6401.0,6401.5,6401.0,6401.5
2025-08-22 09:19:00+00:00,6401.5,6401.5,6401.0,6401.25
2025-08-22 09:20:00+00:00,6401.5,6401.5,6401.0,6401.0
2025-08-22 09:21:00+00:00,6401.0,6401.25,6400.5,6401.25
2025-08-22 09:22:00+00:00,6401.0,6401.0,6400.5,6401.0
2025-08-22 09:23:00+00:00,6401.25,6402.0,6401.25,6401.75
2025-08-22 09:24:00+00:00,6401.5,6402.0,6400.75,6400.75
2025-08-22 09:25:00+00:00,6400.5,6401.25,6400.0,6400.75
2025-08-22 09:26:00+00:00,6400.75,6400.75,6399.75,6400.5
2025-08-22 09:27:00+00:00,6400.25,6400.25,6399.5,6399.75
2025-08-22 09:28:00+00:00,6399.75,6399.75,6398.75,6399.5
2025-08-22 09:29:00+00:00,6399.5,6401.75,6399.5,6401.0
2025-08-22 09:30:00+00:00,6401.0,6402.0,6400.75,6401.75
2025-08-22 09:31:00+00:00,6402.0,6402.0,6401.0,6401.0
2025-08-22 09:32:00+00:00,6400.75,6401.25,6400.75,6401.0
2025-08-22 09:33:00+00:00,6401.0,6401.0,6400.5,6401.0
2025-08-22 09:34:00+00:00,6401.0,6401.25,6400.5,6400.5
2025-08-22 09:35:00+00:00,6400.5,6400.5,6399.25,6399.75
2025-08-22 09:36:00+00:00,6399.75,6400.0,6399.5,6399.75
2025-08-22 09:37:00+00:00,6400.0,6400.5,6399.25,6399.25
2025-08-22 09:38:00+00:00,6399.25,6399.25,6398.75,6398.75
2025-08-22 09:39:00+00:00,6398.75,6400.0,6398.5,6399.75
2025-08-22 09:40:00+00:00,6400.0,6400.5,6400.0,6400.5
2025-08-22 09:41:00+00:00,6400.5,6400.75,6400.5,6400.5
2025-08-22 09:42:00+00:00,6400.5,6400.5,6400.25,6400.25
2025-08-22 09:43:00+00:00,6400.25,6402.0,6400.25,6401.5
2025-08-22 09:44:00+00:00,6401.5,6401.5,6400.25,6400.25
2025-08-22 09:45:00+00:00,6400.25,6400.5,6399.75,6400.5
2025-08-22 09:46:00+00:00,6400.25,6401.25,6400.0,6401.0
2025-08-22 09:47:00+00:00,6401.0,6401.25,6400.75,6401.25
2025-08-22 09:48:00+00:00,6401.25,6401.25,6401.0,6401.25
2025-08-22 09:49:00+00:00,6401.5,6402.0,6401.5,6401.75
2025-08-22 09:50:00+00:00,6401.75,6402.25,6401.0,6401.75
2025-08-22 09:51:00+00:00,6402.0,6402.5,6402.0,6402.25
2025-08-22 09:52:00+00:00,6402.25,6402.5,6402.0,6402.0
2025-08-22 09:53:00+00:00,6401.75,6402.5,6401.0,6401.75
2025-08-22 09:54:00+00:00,6401.5,6402.5,6401.5,6402.5
2025-08-22 09:55:00+00:00,6402.25,6402.5,6401.75,6402.0
2025-08-22 09:56:00+00:00,6402.0,6402.5,6402.0,6402.0
2025-08-22 09:57:00+00:00,6401.75,6401.75,6401.25,6401.75
2025-08-22 09:58:00+00:00,6401.75,6402.5,6401.75,6402.25
2025-08-22 09:59:00+00:00,6402.25,6402.25,6401.75,6402.0
2025-08-22 10:00:00+00:00,6402.25,6402.75,6402.0,6402.0
2025-08-22 10:01:00+00:00,6402.25,6403.75,6402.25,6403.0
2025-08-22 10:02:00+00:00,6402.75,6403.75,6402.75,6403.75
2025-08-22 10:03:00+00:00,6403.75,6403.75,6402.5,6402.75
2025-08-22 10:04:00+00:00,6402.75,6403.25,6402.75,6403.0
2025-08-22 10:05:00+00:00,6403.0,6403.75,6402.75,6403.5
2025-08-22 10:06:00+00:00,6403.5,6403.75,6403.0,6403.25
2025-08-22 10:07:00+00:00,6403.25,6404.0,6403.25,6404.0
2025-08-22 10:08:00+00:00,6404.0,6404.25,6403.75,6404.0
2025-08-22 10:09:00+00:00,6403.75,6404.75,6403.75,6404.75
2025-08-22 10:10:00+00:00,6404.5,6405.0,6404.5,6404.5
2025-08-22 10:11:00+00:00,6404.5,6405.0,6403.75,6405.0
2025-08-22 10:12:00+00:00,6404.75,6405.0,6404.5,6405.0
2025-08-22 10:13:00+00:00,6404.75,6405.5,6404.75,6405.0
2025-08-22 10:14:00+00:00,6405.0,6405.25,6404.0,6404.0
2025-08-22 10:15:00+00:00,6404.25,6404.5,6403.0,6403.0
2025-08-22 10:16:00+00:00,6403.25,6404.0,6402.75,6402.75
2025-08-22 10:17:00+00:00,6402.75,6403.25,6402.25,6402.25
2025-08-22 10:18:00+00:00,6402.5,6403.0,6401.5,6401.5
2025-08-22 10:19:00+00:00,6401.25,6402.75,6401.25,6402.75
2025-08-22 10:20:00+00:00,6402.5,6403.0,6402.5,6402.75
2025-08-22 10:21:00+00:00,6402.5,6402.5,6402.25,6402.25
2025-08-22 10:22:00+00:00,6402.25,6402.5,6402.0,6402.25
2025-08-22 10:23:00+00:00,6402.0,6402.25,6401.75,6402.0
2025-08-22 10:24:00+00:00,6402.0,6403.0,6402.0,6402.75
2025-08-22 10:25:00+00:00,6402.75,6403.5,6402.75,6403.5
2025-08-22 10:26:00+00:00,6403.5,6403.75,6403.0,6403.25
2025-08-22 10:27:00+00:00,6403.5,6403.75,6403.5,6403.75
2025-08-22 10:28:00+00:00,6403.75,6404.25,6403.75,6404.0
2025-08-22 10:29:00+00:00,6404.25,6404.5,6404.0,6404.5
2025-08-22 10:30:00+00:00,6404.25,6404.5,6404.0,6404.25
2025-08-22 10:31:00+00:00,6404.25,6404.75,6404.25,6404.75
2025-08-22 10:32:00+00:00,6404.75,6406.0,6404.75,6405.0
2025-08-22 10:33:00+00:00,6404.75,6404.75,6404.0,6404.5
