[2025-08-22 10:57:12] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.6 | Sprd=1.0
[2025-08-22 10:58:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.9 | Sprd=1.0
[2025-08-22 10:59:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.1 | Sprd=1.0
[2025-08-22 11:00:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.1 | Sprd=1.0
[2025-08-22 11:01:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.5 | Sprd=1.0
[2025-08-22 11:02:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-22 11:03:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.8 | Sprd=1.0
[2025-08-22 11:04:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.0 | Sprd=1.0
[2025-08-22 11:05:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.6 | Sprd=1.0
[2025-08-22 11:06:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-22 11:07:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.8 | Sprd=1.0
[2025-08-22 11:08:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.9 | Sprd=1.0
[2025-08-22 11:09:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-22 11:10:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.2 | Sprd=1.0
[2025-08-22 11:11:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.0 | Sprd=1.0
[2025-08-22 11:12:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.9 | Sprd=1.0
[2025-08-22 11:13:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.8 | Sprd=1.0
[2025-08-22 11:14:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.0 | Sprd=1.0
[2025-08-22 11:15:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.7 | Sprd=1.0
[2025-08-22 11:16:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.5 | Sprd=1.0
[2025-08-22 11:17:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-22 11:18:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.1 | Sprd=1.0
[2025-08-22 11:19:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.5 | Sprd=1.0
[2025-08-22 11:20:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.7 | Sprd=1.0
[2025-08-22 11:21:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.6 | Sprd=1.0
[2025-08-22 11:22:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.5 | Sprd=1.0
[2025-08-22 11:23:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-22 11:24:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.6 | Sprd=1.0
[2025-08-22 11:25:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.0 | Sprd=1.0
[2025-08-22 11:26:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-22 11:27:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-22 11:28:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-22 11:29:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-22 11:30:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.0 | Sprd=1.0
[2025-08-22 11:31:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-22 11:32:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.3 | Sprd=1.0
[2025-08-22 11:33:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.1 | Sprd=1.0
[2025-08-22 11:34:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.8 | Sprd=1.0
[2025-08-22 11:35:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.4 | Sprd=1.0
[2025-08-22 11:36:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.6 | Sprd=1.0
[2025-08-22 11:37:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=8.8 | Sprd=1.0
[2025-08-22 11:38:08] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.0 | Sprd=1.0
