Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-19 19:18:00+00:00,6421.654329175797,6422.292185060202,47.41778625822917,,0,0,LIVE
2025-08-19 19:19:00+00:00,6421.897811581175,6422.3357864830405,50.59078016382047,,0,0,LIVE
2025-08-19 19:20:00+00:00,6422.087186785358,6422.375235389418,50.59078016382047,,0,0,LIVE
2025-08-19 19:21:00+00:00,6422.678923055279,6422.601403447568,58.3615346119311,BUY,0,0,LIVE
2025-08-19 19:24:00+00:00,6424.3139514512495,6423.381171174482,63.94800725666461,,0,0,LIVE
2025-08-19 19:25:00+00:00,6424.466406684305,6423.53534534834,55.50062076702425,,0,0,LIVE
2025-08-19 19:30:00+00:00,6426.261442143697,6424.800160936686,66.58827136243926,,0,0,LIVE
2025-08-19 19:31:00+00:00,6426.536677222875,6425.057288466525,60.71691850038266,,0,0,LIVE
2025-08-19 19:32:00+00:00,6427.028526728904,6425.408975279237,64.1236175509849,,0,0,LIVE
2025-08-19 19:33:00+00:00,6427.133298566925,6425.608120490738,58.64646607040618,,0,0,LIVE
2025-08-19 19:34:00+00:00,6427.27034332983,6425.81210901543,59.393511226293235,,0,0,LIVE
