Time,Open,High,Low,Close,Volume
2025-08-25 13:30:00+0000,6470.0,6472.5,6468.75,6469.75,10477.0
2025-08-25 13:31:00+0000,6470.0,6470.5,6463.75,6468.0,8397.0
2025-08-25 13:32:00+0000,6468.0,6469.0,6466.25,6466.5,5101.0
2025-08-25 13:33:00+0000,6466.75,6467.25,6464.25,6464.5,5131.0
2025-08-25 13:34:00+0000,6464.25,6468.0,6464.0,6467.0,4565.0
2025-08-25 13:35:00+0000,6467.0,6470.25,6466.75,6469.5,4944.0
2025-08-25 13:36:00+0000,6469.5,6469.75,6467.25,6468.75,4171.0
2025-08-25 13:37:00+0000,6468.5,6472.0,6468.0,6470.75,3618.0
2025-08-25 13:38:00+0000,6470.75,6473.25,6470.0,6472.0,3853.0
2025-08-25 13:39:00+0000,6472.0,6472.5,6470.0,6470.5,3484.0
2025-08-25 13:40:00+0000,6470.75,6471.0,6467.75,6469.75,4766.0
2025-08-25 13:41:00+0000,6469.5,6471.75,6469.25,6470.0,2608.0
2025-08-25 13:42:00+0000,6470.0,6472.25,6469.5,6471.75,2687.0
2025-08-25 13:43:00+0000,6471.75,6473.5,6471.25,6471.75,3289.0
2025-08-25 13:44:00+0000,6472.0,6472.25,6469.5,6471.0,3337.0
2025-08-25 13:45:00+0000,6471.0,6471.25,6466.5,6467.0,4320.0
2025-08-25 13:46:00+0000,6467.0,6470.5,6466.75,6469.0,3438.0
2025-08-25 13:47:00+0000,6469.0,6469.0,6465.75,6466.25,3522.0
2025-08-25 13:48:00+0000,6466.5,6467.75,6466.25,6467.75,3013.0
2025-08-25 13:49:00+0000,6468.0,6471.0,6467.75,6470.5,3573.0
2025-08-25 13:50:00+0000,6470.5,6470.5,6467.5,6468.5,3983.0
2025-08-25 13:51:00+0000,6468.5,6469.0,6467.0,6467.5,3331.0
2025-08-25 13:52:00+0000,6467.75,6471.5,6467.75,6468.5,3932.0
2025-08-25 13:53:00+0000,6468.5,6470.25,6468.0,6469.5,1965.0
2025-08-25 13:54:00+0000,6469.5,6469.75,6468.25,6468.5,2069.0
2025-08-25 13:55:00+0000,6468.5,6470.0,6467.25,6467.5,2378.0
2025-08-25 13:56:00+0000,6467.25,6470.5,6467.25,6470.25,2261.0
2025-08-25 13:57:00+0000,6470.0,6472.0,6469.5,6471.25,2564.0
2025-08-25 13:58:00+0000,6471.25,6472.5,6471.0,6472.25,2467.0
2025-08-25 13:59:00+0000,6472.25,6473.25,6471.0,6473.25,1517.0
2025-08-25 14:00:00+0000,6473.0,6476.75,6471.25,6471.5,6447.0
2025-08-25 14:01:00+0000,6471.5,6472.25,6469.25,6471.25,4448.0
2025-08-25 14:02:00+0000,6471.0,6472.25,6469.75,6472.0,3646.0
2025-08-25 14:03:00+0000,6472.0,6472.0,6470.0,6471.0,3094.0
2025-08-25 14:04:00+0000,6470.75,6472.75,6470.5,6472.75,2874.0
2025-08-25 14:05:00+0000,6472.5,6473.25,6471.5,6472.75,2735.0
2025-08-25 14:06:00+0000,6472.5,6473.75,6471.25,6472.5,2003.0
2025-08-25 14:07:00+0000,6472.5,6474.75,6471.75,6474.25,2196.0
2025-08-25 14:08:00+0000,6474.25,6474.5,6473.0,6474.25,2719.0
2025-08-25 14:09:00+0000,6474.0,6475.0,6473.75,6474.25,2268.0
2025-08-25 14:10:00+0000,6474.0,6474.25,6471.75,6472.0,3472.0
2025-08-25 14:11:00+0000,6472.0,6473.0,6470.75,6471.0,2945.0
2025-08-25 14:12:00+0000,6470.75,6472.0,6469.25,6469.5,2637.0
2025-08-25 14:13:00+0000,6469.5,6470.75,6467.75,6470.0,3439.0
2025-08-25 14:14:00+0000,6469.75,6472.25,6469.5,6471.75,2227.0
2025-08-25 14:15:00+0000,6471.5,6472.75,6471.0,6472.0,2537.0
2025-08-25 14:16:00+0000,6471.75,6472.5,6470.0,6471.0,2606.0
2025-08-25 14:17:00+0000,6471.0,6472.5,6470.5,6471.25,2006.0
2025-08-25 14:18:00+0000,6471.25,6472.5,6470.0,6472.5,2034.0
2025-08-25 14:19:00+0000,6472.25,6472.5,6470.5,6470.5,1360.0
2025-08-25 14:20:00+0000,6470.5,6472.75,6468.0,6468.0,2728.0
2025-08-25 14:21:00+0000,6468.0,6471.5,6467.25,6469.25,3649.0
2025-08-25 14:22:00+0000,6469.25,6469.75,6467.75,6468.75,2244.0
2025-08-25 14:23:00+0000,6468.75,6471.25,6468.5,6470.75,1845.0
2025-08-25 14:24:00+0000,6471.0,6471.5,6469.75,6470.5,1835.0
2025-08-25 14:25:00+0000,6470.5,6470.75,6469.0,6469.25,2548.0
2025-08-25 14:26:00+0000,6469.25,6471.0,6469.25,6469.5,2061.0
2025-08-25 14:27:00+0000,6469.25,6472.25,6468.75,6471.75,2277.0
2025-08-25 14:28:00+0000,6472.0,6472.75,6470.25,6470.5,2406.0
2025-08-25 14:29:00+0000,6470.5,6472.0,6470.25,6471.0,1611.0
2025-08-25 14:30:00+0000,6471.25,6471.25,6469.25,6470.0,2550.0
2025-08-25 14:31:00+0000,6469.75,6471.5,6469.5,6470.25,1783.0
2025-08-25 14:32:00+0000,6470.25,6472.25,6470.0,6471.25,2236.0
2025-08-25 14:33:00+0000,6471.5,6472.5,6470.75,6472.0,1988.0
2025-08-25 14:34:00+0000,6472.0,6472.5,6470.0,6470.75,1761.0
2025-08-25 14:35:00+0000,6470.75,6472.75,6470.75,6471.25,2219.0
2025-08-25 14:36:00+0000,6471.25,6473.5,6471.0,6471.75,1832.0
2025-08-25 14:37:00+0000,6471.75,6473.5,6471.75,6473.25,1420.0
2025-08-25 14:38:00+0000,6473.0,6473.5,6472.0,6472.25,1680.0
2025-08-25 14:39:00+0000,6472.25,6472.5,6470.25,6470.5,1640.0
2025-08-25 14:40:00+0000,6470.5,6471.5,6468.5,6469.5,2347.0
2025-08-25 14:41:00+0000,6469.25,6471.5,6469.0,6471.0,1908.0
2025-08-25 14:42:00+0000,6471.0,6471.25,6468.75,6469.0,1600.0
2025-08-25 14:43:00+0000,6469.0,6469.5,6467.5,6467.5,3252.0
2025-08-25 14:44:00+0000,6467.5,6470.0,6467.5,6469.5,2421.0
2025-08-25 14:45:00+0000,6469.25,6470.0,6467.25,6467.5,2932.0
2025-08-25 14:46:00+0000,6467.5,6469.0,6466.75,6468.25,2476.0
2025-08-25 14:47:00+0000,6468.5,6470.5,6468.25,6470.25,1740.0
2025-08-25 14:48:00+0000,6470.0,6471.5,6469.0,6471.0,1892.0
2025-08-25 14:49:00+0000,6471.25,6473.75,6471.0,6473.25,2866.0
2025-08-25 14:50:00+0000,6473.25,6474.25,6472.0,6474.0,2440.0
2025-08-25 14:51:00+0000,6474.0,6474.0,6472.5,6473.25,1686.0
2025-08-25 14:52:00+0000,6473.25,6473.25,6470.75,6471.0,2184.0
2025-08-25 14:53:00+0000,6471.25,6472.5,6471.25,6471.75,1145.0
2025-08-25 14:54:00+0000,6471.75,6472.5,6471.5,6472.0,978.0
2025-08-25 14:55:00+0000,6471.75,6472.5,6469.25,6469.25,1966.0
2025-08-25 14:56:00+0000,6469.5,6472.25,6469.5,6472.25,1332.0
2025-08-25 14:57:00+0000,6472.25,6473.25,6472.0,6473.0,1114.0
2025-08-25 14:58:00+0000,6473.0,6474.0,6473.0,6473.25,995.0
2025-08-25 14:59:00+0000,6473.25,6474.25,6472.75,6474.0,1464.0
2025-08-25 15:00:00+0000,6473.75,6474.0,6471.75,6473.5,3019.0
2025-08-25 15:01:00+0000,6473.75,6474.25,6472.25,6473.25,2188.0
2025-08-25 15:02:00+0000,6473.5,6474.0,6472.25,6473.5,1185.0
2025-08-25 15:03:00+0000,6473.5,6474.5,6473.0,6474.25,1624.0
2025-08-25 15:04:00+0000,6474.25,6475.25,6474.0,6475.0,1656.0
2025-08-25 15:05:00+0000,6474.75,6476.0,6473.75,6474.25,2200.0
2025-08-25 15:06:00+0000,6474.25,6475.5,6473.75,6474.25,1157.0
2025-08-25 15:07:00+0000,6474.0,6475.0,6473.75,6474.75,918.0
2025-08-25 15:08:00+0000,6474.5,6475.25,6473.75,6475.0,869.0
2025-08-25 15:09:00+0000,6474.75,6476.0,6474.25,6475.5,1564.0
2025-08-25 15:10:00+0000,6475.5,6476.25,6474.0,6474.75,3280.0
2025-08-25 15:11:00+0000,6474.75,6477.0,6473.25,6476.75,2959.0
2025-08-25 15:12:00+0000,6476.5,6477.75,6476.0,6476.0,2604.0
2025-08-25 15:13:00+0000,6476.25,6477.0,6475.5,6477.0,2116.0
2025-08-25 15:14:00+0000,6477.0,6477.5,6476.25,6477.5,1263.0
2025-08-25 15:15:00+0000,6477.25,6478.25,6476.75,6477.5,2972.0
2025-08-25 15:16:00+0000,6477.5,6479.0,6477.25,6478.25,2063.0
2025-08-25 15:17:00+0000,6478.25,6479.0,6478.0,6478.25,1641.0
2025-08-25 15:18:00+0000,6478.5,6478.5,6477.5,6477.5,1081.0
2025-08-25 15:19:00+0000,6477.75,6478.25,6477.0,6477.0,1435.0
2025-08-25 15:20:00+0000,6477.0,6477.75,6477.0,6477.75,884.0
2025-08-25 15:21:00+0000,6477.5,6480.0,6477.25,6479.25,2802.0
2025-08-25 15:22:00+0000,6479.25,6480.25,6479.0,6479.75,2296.0
2025-08-25 15:23:00+0000,6479.75,6480.25,6479.0,6479.75,1134.0
2025-08-25 15:24:00+0000,6479.75,6480.0,6478.75,6479.75,1331.0
2025-08-25 15:25:00+0000,6479.5,6480.25,6479.25,6479.75,1260.0
2025-08-25 15:26:00+0000,6479.75,6480.25,6479.0,6480.25,1042.0
2025-08-25 15:27:00+0000,6480.0,6480.25,6479.5,6479.75,1058.0
2025-08-25 15:28:00+0000,6479.75,6480.25,6479.0,6479.0,1261.0
2025-08-25 15:29:00+0000,6479.0,6479.5,6478.75,6479.0,1367.0
2025-08-25 15:30:00+0000,6478.75,6479.75,6477.25,6478.0,2184.0
2025-08-25 15:31:00+0000,6478.0,6479.25,6477.75,6479.0,1434.0
2025-08-25 15:32:00+0000,6479.0,6479.0,6478.0,6478.75,1434.0
2025-08-25 15:33:00+0000,6478.75,6479.25,6477.75,6478.0,861.0
2025-08-25 15:34:00+0000,6478.0,6478.25,6477.0,6477.5,1368.0
2025-08-25 15:35:00+0000,6477.5,6478.5,6476.25,6476.5,1649.0
2025-08-25 15:36:00+0000,6476.5,6477.25,6476.25,6476.75,1508.0
