Time,Open,High,Low,Close
2025-08-14 15:34:00+00:00,6472.25,6473.5,6472.0,6473.25
2025-08-14 15:35:00+00:00,6473.5,6473.5,6470.75,6471.25
2025-08-14 15:36:00+00:00,6471.25,6473.5,6471.25,6472.5
2025-08-14 15:37:00+00:00,6472.5,6474.75,6471.25,6471.75
2025-08-14 15:38:00+00:00,6471.5,6472.75,6470.25,6470.75
2025-08-14 15:39:00+00:00,6470.75,6473.0,6470.5,6470.75
2025-08-14 15:40:00+00:00,6470.75,6472.25,6469.0,6471.5
2025-08-14 15:41:00+00:00,6471.25,6472.75,6470.5,6471.0
2025-08-14 15:42:00+00:00,6471.0,6473.5,6470.75,6471.5
2025-08-14 15:43:00+00:00,6471.5,6472.5,6470.0,6471.75
2025-08-14 15:44:00+00:00,6471.5,6473.75,6471.5,6473.5
2025-08-14 15:45:00+00:00,6473.25,6473.75,6471.5,6471.75
2025-08-14 15:46:00+00:00,6472.0,6476.0,6471.0,6475.75
2025-08-14 15:47:00+00:00,6475.75,6478.75,6475.0,6478.5
