Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-22 16:39:00+00:00,6482.709904034078,6482.710220439265,44.32082891611108,,0,0,LIVE
2025-08-22 16:40:00+00:00,6482.774369804283,6482.737818492668,49.90549702071,,0,0,LIVE
2025-08-22 16:41:00+00:00,6482.546732069998,6482.643740540986,46.330862539644365,,0,0,LIVE
2025-08-22 16:42:00+00:00,6482.203013832221,6482.487193822797,44.28139753160699,,0,0,LIVE
2025-08-22 16:43:00+00:00,6481.769010758394,6482.274127744436,42.267836382101294,,0,0,LIVE
2025-08-22 16:44:00+00:00,6481.820341700973,6482.248020340204,48.18801982079529,,0,0,LIVE
2025-08-22 16:45:00+00:00,6481.971376878534,6482.272018403041,49.772813818920675,,0,0,LIVE
2025-08-22 16:46:00+00:00,6482.199959794416,6482.341349983704,51.37454985046614,,0,0,LIVE
2025-08-22 16:47:00+00:00,6482.266635395657,6482.356459509066,49.668780613336764,,0,0,LIVE
2025-08-22 16:48:00+00:00,6482.318494196623,6482.370130032012,49.668780613336764,,0,0,LIVE
2025-08-22 16:49:00+00:00,6482.136606597373,6482.287260505154,46.11710231203961,,0,0,LIVE
2025-08-22 16:50:00+00:00,6481.995138464624,6482.2122833141875,46.11710231203961,,0,0,LIVE
2025-08-22 16:51:00+00:00,6481.773996583597,6482.096827760455,44.28095925244615,,0,0,LIVE
2025-08-22 16:52:00+00:00,6481.379775120576,6481.897129878507,40.783566653602094,,0,0,LIVE
2025-08-22 16:53:00+00:00,6480.795380649337,6481.597403223411,36.86411040662427,,0,0,LIVE
2025-08-22 16:54:00+00:00,6480.285296060596,6481.302412440229,36.1165242602922,,0,0,LIVE
2025-08-22 16:55:00+00:00,6479.721896936019,6480.964087445922,33.89572956793826,,0,0,LIVE
2025-08-22 16:56:00+00:00,6478.783697616904,6480.443698165358,28.278040341874203,,0,0,LIVE
2025-08-22 16:57:00+00:00,6477.887320368703,6479.901441197228,26.690127016324325,,0,0,LIVE
2025-08-22 16:58:00+00:00,6477.2456936201015,6479.434637273684,28.138685615624595,,0,0,LIVE
2025-08-22 16:59:00+00:00,6477.41331726008,6479.29800515238,42.756051379353245,,0,0,LIVE
2025-08-22 17:00:00+00:00,6478.265913424506,6479.483909423582,53.73525664759442,,0,0,LIVE
2025-08-22 17:01:00+00:00,6479.317932663505,6479.818775192765,58.36579004204157,,0,0,LIVE
2025-08-22 17:02:00+00:00,6480.413947627171,6480.240796602979,61.342084803702555,,0,0,LIVE
2025-08-22 17:03:00+00:00,6481.321959265578,6480.646435021743,61.92828070931224,,0,0,LIVE
2025-08-22 17:04:00+00:00,6481.861523873227,6480.9420126387195,59.03608397371942,,0,0,LIVE
2025-08-22 17:05:00+00:00,6482.5589630125105,6481.328487625508,62.20429897834374,,0,0,LIVE
2025-08-22 17:06:00+00:00,6482.990304565286,6481.630536423079,60.19869612547302,,0,0,LIVE
2025-08-22 17:07:00+00:00,6483.659125773001,6482.046675811357,63.95354950133039,,0,0,LIVE
2025-08-22 17:08:00+00:00,6483.790431156778,6482.256516210276,57.17644328443359,,0,0,LIVE
2025-08-22 17:09:00+00:00,6483.948113121939,6482.470181333107,57.86339439440743,,0,0,LIVE
