Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-15 13:46:00+00:00,6483.055555555555,6483.023809523809,50.0,,0,0,LIVE
2025-08-15 13:47:00+00:00,6482.765432098765,6482.902494331065,50.0,,0,0,LIVE
2025-08-15 13:48:00+00:00,6482.095336076817,6482.602256775725,50.0,,0,0,LIVE
2025-08-15 13:49:00+00:00,6480.6852613930805,6481.949660892324,50.0,,0,0,LIVE
2025-08-15 13:50:00+00:00,6480.088536639063,6481.573502712102,50.0,,0,0,LIVE
2025-08-15 13:51:00+00:00,6479.457750719271,6481.161740549044,50.0,,0,0,LIVE
2025-08-15 13:52:00+00:00,6479.189361670544,6480.884431925326,50.0,,0,0,LIVE
2025-08-15 13:53:00+00:00,6478.091725743756,6480.252581265771,50.0,,0,0,LIVE
2025-08-15 13:54:00+00:00,6477.7380089118105,6479.895192573793,50.0,,0,0,LIVE
2025-08-15 13:55:00+00:00,6477.907340264741,6479.7623170905745,50.0,,0,0,LIVE
2025-08-15 13:56:00+00:00,6477.81682020591,6479.546858320044,50.0,,0,0,LIVE
2025-08-15 13:57:00+00:00,6477.690860160152,6479.328109908611,50.0,,0,0,LIVE
2025-08-15 13:58:00+00:00,6477.315113457896,6479.011147060171,50.0,,0,0,LIVE
2025-08-15 13:59:00+00:00,6477.300643800585,6478.843418768726,41.741564405127825,,0,0,LIVE
2025-08-15 14:00:00+00:00,6476.456056289344,6478.334521743133,32.74522799543094,,0,0,LIVE
2025-08-15 14:01:00+00:00,6477.354710447268,6478.540757767597,53.075659570862555,,0,0,LIVE
2025-08-15 14:02:00+00:00,6477.220330347875,6478.370209408778,45.193930260614614,,0,0,LIVE
2025-08-15 14:03:00+00:00,6477.671368048346,6478.4539989888935,50.474144303400706,,0,0,LIVE
2025-08-15 14:04:00+00:00,6478.299952926492,6478.6488562280465,52.916699867678574,,0,0,LIVE
2025-08-15 14:05:00+00:00,6478.4555189428265,6478.682298492043,49.74612748744439,,0,0,LIVE
2025-08-15 14:06:00+00:00,6478.465403622198,6478.6649367308955,48.69869586793791,,0,0,LIVE
2025-08-15 14:07:00+00:00,6478.361980595043,6478.601609423191,47.618927271142134,,0,0,LIVE
2025-08-15 14:08:00+00:00,6478.559318240589,6478.663360906697,50.56967139613277,,0,0,LIVE
2025-08-15 14:09:00+00:00,6479.101691964903,6478.885897963202,54.43922596614915,BUY,0,0,LIVE
2025-08-15 14:10:00+00:00,6479.3013159727025,6478.992002919088,51.93719542270135,,1,1,LIVE
2025-08-15 14:11:00+00:00,6479.623245756546,6479.159431212508,53.65750277233653,,1,1,LIVE
2025-08-15 14:12:00+00:00,6479.42919114398,6479.120437763698,48.65614369241655,,1,1,LIVE
