[2025-08-21 10:43:10] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 10:44:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-21 10:45:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.9 | Sprd=1.0
[2025-08-21 10:46:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-21 10:47:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.1 | Sprd=1.0
[2025-08-21 10:48:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.1 | Sprd=1.0
[2025-08-21 10:49:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-21 10:50:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.4 | Sprd=1.0
[2025-08-21 10:51:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.1 | Sprd=1.0
[2025-08-21 10:52:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.1 | Sprd=1.0
[2025-08-21 10:53:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.8 | Sprd=1.0
[2025-08-21 10:54:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 10:55:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.6 | Sprd=1.0
[2025-08-21 10:56:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-21 10:57:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.3 | Sprd=1.0
[2025-08-21 10:58:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.3 | Sprd=1.0
[2025-08-21 10:59:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:00:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.5 | Sprd=1.0
[2025-08-21 11:01:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.2 | Sprd=1.0
[2025-08-21 11:02:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.3 | Sprd=1.0
[2025-08-21 11:03:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.7 | Sprd=1.0
[2025-08-21 11:04:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.1 | Sprd=1.0
[2025-08-21 11:05:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.1 | Sprd=1.0
[2025-08-21 11:06:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.0 | Sprd=1.0
[2025-08-21 11:07:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:08:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.5 | Sprd=1.0
[2025-08-21 11:09:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.0 | Sprd=1.0
[2025-08-21 11:10:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.9 | Sprd=1.0
[2025-08-21 11:11:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.0 | Sprd=1.0
[2025-08-21 11:12:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.1 | Sprd=1.0
[2025-08-21 11:13:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-21 11:14:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.2 | Sprd=1.0
[2025-08-21 11:15:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.8 | Sprd=1.0
[2025-08-21 11:16:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.9 | Sprd=1.0
[2025-08-21 11:17:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.7 | Sprd=1.0
[2025-08-21 11:18:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.3 | Sprd=1.0
[2025-08-21 11:19:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.5 | Sprd=1.0
[2025-08-21 11:20:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-21 11:21:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 11:22:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.1 | Sprd=1.0
[2025-08-21 11:23:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.2 | Sprd=1.0
[2025-08-21 11:24:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.4 | Sprd=1.0
[2025-08-21 11:25:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.3 | Sprd=1.0
[2025-08-21 11:26:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.0 | Sprd=1.0
[2025-08-21 11:27:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.6 | Sprd=1.0
[2025-08-21 11:28:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.2 | Sprd=1.0
[2025-08-21 11:29:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.3 | Sprd=1.0
[2025-08-21 11:30:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=9.8 | Sprd=1.0
[2025-08-21 11:31:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.0 | Sprd=1.0
[2025-08-21 11:32:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 11:33:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.3 | Sprd=1.0
[2025-08-21 11:34:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.7 | Sprd=1.0
[2025-08-21 11:35:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-21 11:36:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.9 | Sprd=1.0
[2025-08-21 11:37:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:38:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:39:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.7 | Sprd=1.0
[2025-08-21 11:40:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.1 | Sprd=1.0
[2025-08-21 11:41:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.3 | Sprd=1.0
[2025-08-21 11:42:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.5 | Sprd=1.0
[2025-08-21 11:43:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:44:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=13.1 | Sprd=1.0
[2025-08-21 11:45:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=12.4 | Sprd=1.0
[2025-08-21 11:46:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.9 | Sprd=1.0
[2025-08-21 11:47:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.6 | Sprd=1.0
[2025-08-21 11:48:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.2 | Sprd=1.0
[2025-08-21 11:49:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.4 | Sprd=1.0
[2025-08-21 11:50:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.2 | Sprd=1.0
[2025-08-21 11:51:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 11:52:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=10.9 | Sprd=1.0
[2025-08-21 11:53:06] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.1 | Sprd=1.0
[2025-08-21 11:54:07] PnL=0.00 | ConsecLoss=0 | Blocked=no | ATRt=11.0 | Sprd=1.0
