Time,EMA_Fast,EMA_Slow,RSI,Signal,PosBefore,PosAfter,StrategyTag
2025-08-21 15:42:00+00:00,6405.741332877227,6403.563276271587,64.76447813316821,,0,0,LIVE
2025-08-21 15:43:00+00:00,6405.965481126732,6403.866773769531,60.53917295493403,,0,0,LIVE
2025-08-21 15:44:00+00:00,6405.973151987459,6404.0699381724335,58.0903297059445,,0,0,LIVE
2025-08-21 15:45:00+00:00,6405.0902293235795,6403.87280120363,47.13856157565239,,0,0,LIVE
2025-08-21 15:46:00+00:00,6404.570178362784,6403.765867755665,49.077121796328825,,0,0,LIVE
2025-08-21 15:47:00+00:00,6403.72124983772,6403.478642255126,44.40099344697715,,0,0,LIVE
2025-08-21 15:48:00+00:00,6403.449860984893,6403.385438230828,48.98163792895369,,0,0,LIVE
2025-08-21 15:49:00+00:00,6403.072114099362,6403.229682208845,47.187346395674396,,0,0,LIVE
2025-08-21 15:50:00+00:00,6402.000533188392,6402.755426760384,39.850849299670536,,0,0,LIVE
2025-08-21 15:51:00+00:00,6400.944859146528,6402.231100402252,38.03147121231823,,0,0,LIVE
2025-08-21 15:52:00+00:00,6399.5126682250775,6401.494805125847,33.50176125213375,,0,0,LIVE
2025-08-21 15:53:00+00:00,6397.7320752861715,6400.5429189233855,29.38940021266329,,0,0,LIVE
2025-08-21 15:54:00+00:00,6396.069391889245,6399.562640930682,27.85512874595213,,0,0,LIVE
2025-08-21 15:55:00+00:00,6394.387304802745,6398.509056080142,25.82265433594327,,0,0,LIVE
2025-08-21 15:56:00+00:00,6393.245681513246,6397.627241215367,28.239308092170177,,0,0,LIVE
2025-08-21 15:57:00+00:00,6392.3577522880805,6396.829408718665,28.239308092170177,,0,0,LIVE
2025-08-21 15:58:00+00:00,6391.333807335174,6395.964703126411,26.255231822591625,,0,0,LIVE
2025-08-21 15:59:00+00:00,6390.648516816247,6395.229969495325,28.069415801480233,,0,0,LIVE
2025-08-21 16:00:00+00:00,6389.393290857081,6394.255686686247,23.945805602249408,,0,0,LIVE
