Time,Open,High,Low,Close
2025-08-14 14:23:00+00:00,6480.0,6481.0,6478.25,6478.25
2025-08-14 14:24:00+00:00,6478.5,6479.5,6477.25,6479.25
2025-08-14 14:25:00+00:00,6479.25,6479.25,6476.5,6477.25
2025-08-14 14:26:00+00:00,6477.5,6480.25,6477.0,6480.0
2025-08-14 14:27:00+00:00,6480.0,6480.5,6478.75,6479.25
2025-08-14 14:28:00+00:00,6479.5,6482.25,6479.25,6482.0
2025-08-14 14:29:00+00:00,6482.0,6482.5,6481.25,6481.75
2025-08-14 14:30:00+00:00,6482.0,6484.75,6481.5,6484.5
2025-08-14 14:31:00+00:00,6484.25,6487.5,6483.0,6487.25
2025-08-14 14:32:00+00:00,6487.25,6488.25,6485.75,6486.25
2025-08-14 14:33:00+00:00,6486.25,6487.25,6485.25,6486.0
2025-08-14 14:34:00+00:00,6486.25,6486.25,6485.5,6486.0
2025-08-14 14:35:00+00:00,6486.25,6486.25,6484.25,6485.5
2025-08-14 14:36:00+00:00,6485.5,6486.25,6485.0,6485.75
2025-08-14 14:37:00+00:00,6486.0,6486.75,6485.75,6486.5
2025-08-14 14:38:00+00:00,6486.75,6486.75,6485.5,6486.25
2025-08-14 14:39:00+00:00,6486.5,6489.25,6486.0,6489.0
2025-08-14 14:40:00+00:00,6489.0,6490.5,6486.75,6487.25
2025-08-14 14:41:00+00:00,6487.5,6487.75,6486.25,6486.75
2025-08-14 14:42:00+00:00,6487.0,6488.25,6486.0,6487.75
2025-08-14 14:43:00+00:00,6488.0,6488.0,6486.5,6487.0
2025-08-14 14:44:00+00:00,6487.25,6488.25,6486.75,6488.0
2025-08-14 14:45:00+00:00,6488.0,6490.0,6487.25,6490.0
2025-08-14 14:46:00+00:00,6489.75,6493.75,6489.25,6493.5
2025-08-14 14:47:00+00:00,6493.5,6495.0,6492.5,6495.0
2025-08-14 14:48:00+00:00,6494.75,6495.25,6493.5,6494.0
2025-08-14 14:49:00+00:00,6494.0,6495.0,6493.5,6494.25
2025-08-14 14:50:00+00:00,6494.25,6494.25,6492.25,6492.25
2025-08-14 14:51:00+00:00,6492.25,6493.0,6490.5,6491.0
2025-08-14 14:52:00+00:00,6491.0,6491.75,6490.25,6491.75
2025-08-14 14:53:00+00:00,6491.5,6491.75,6490.5,6490.5
2025-08-14 14:54:00+00:00,6490.5,6491.25,6489.75,6490.0
2025-08-14 14:55:00+00:00,6490.25,6491.25,6489.75,6490.5
2025-08-14 14:56:00+00:00,6490.5,6491.25,6489.0,6489.5
2025-08-14 14:57:00+00:00,6489.75,6490.0,6485.75,6486.0
2025-08-14 14:58:00+00:00,6486.0,6486.75,6484.0,6486.5
2025-08-14 14:59:00+00:00,6486.75,6487.0,6485.75,6487.0
2025-08-14 15:00:00+00:00,6487.0,6487.5,6484.25,6485.0
2025-08-14 15:01:00+00:00,6485.25,6486.75,6484.75,6486.25
2025-08-14 15:02:00+00:00,6486.25,6487.25,6484.25,6485.0
2025-08-14 15:03:00+00:00,6485.0,6486.75,6484.5,6485.75
2025-08-14 15:04:00+00:00,6485.75,6487.0,6484.75,6484.75
2025-08-14 15:05:00+00:00,6485.0,6485.75,6483.25,6484.25
2025-08-14 15:06:00+00:00,6484.25,6485.75,6483.5,6484.0
2025-08-14 15:07:00+00:00,6484.25,6485.75,6483.75,6485.25
2025-08-14 15:08:00+00:00,6485.5,6485.75,6483.0,6483.25
2025-08-14 15:09:00+00:00,6483.5,6484.25,6482.5,6483.25
2025-08-14 15:10:00+00:00,6483.25,6483.75,6481.25,6482.0
2025-08-14 15:11:00+00:00,6482.25,6483.25,6481.0,6482.25
2025-08-14 15:12:00+00:00,6482.5,6483.5,6481.5,6483.0
2025-08-14 15:13:00+00:00,6483.0,6484.0,6481.25,6481.25
2025-08-14 15:14:00+00:00,6481.5,6483.25,6480.75,6482.5
2025-08-14 15:15:00+00:00,6482.75,6485.0,6482.0,6484.0
2025-08-14 15:16:00+00:00,6484.25,6484.75,6483.5,6484.75
2025-08-14 15:17:00+00:00,6484.75,6485.5,6483.5,6483.75
2025-08-14 15:18:00+00:00,6483.75,6485.25,6483.5,6485.0
2025-08-14 15:19:00+00:00,6485.0,6485.0,6482.0,6482.5
2025-08-14 15:20:00+00:00,6482.75,6482.75,6479.75,6481.25
2025-08-14 15:21:00+00:00,6481.25,6482.5,6480.25,6480.5
2025-08-14 15:22:00+00:00,6480.5,6481.75,6479.5,6481.0
2025-08-14 15:23:00+00:00,6481.0,6481.5,6479.25,6480.0
2025-08-14 15:24:00+00:00,6480.0,6480.75,6479.0,6479.25
2025-08-14 15:25:00+00:00,6479.0,6479.25,6472.0,6472.25
2025-08-14 15:26:00+00:00,6472.25,6473.75,6470.0,6470.5
2025-08-14 15:27:00+00:00,6470.75,6472.75,6469.0,6471.0
